"About the data: Exported on Aug 27, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan or Michigan Medicine or VA Ann Arbor Healthcare System. For more information, please see https://app.dimensions.ai/datasources. © 2020 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
107,pub.1127643956,10.1016/s2213-2600(20)30230-7,32422180,PMC7228735,Tracheostomy in the COVID-19 era: global and multidisciplinary guidance,The Lancet Respiratory Medicine,,"Betacoronavirus; Coronavirus Infections; Critical Care; Humans; Infectious Disease Transmission, Patient-to-Professional; Internationality; Pandemics; Pneumonia, Viral; Practice Guidelines as Topic; Tracheostomy",2020-07,2020,8,7,717-725,All OA; Gold,Article,"McGrath, Brendan A; Brenner, Michael J; Warrillow, Stephen J; Pandian, Vinciya; Arora, Asit; Cameron, Tanis S; Añon, José Manuel; Martínez, Gonzalo Hernández; Truog, Robert D; Block, Susan D; Lui, Grace C Y; McDonald, Christine; Rassekh, Christopher H; Atkins, Joshua; Qiang, Li; Vergez, Sébastien; Dulguerov, Pavel; Zenk, Johannes; Antonelli, Massimo; Pelosi, Paolo; Walsh, Brian K; Ward, Erin; Shang, You; Gasparini, Stefano; Donati, Abele; Singer, Mervyn; Openshaw, Peter J M; Tolley, Neil; Markel, Howard; Feller-Kopman, David J","Feller-Kopman, David J (Johns Hopkins University)","McGrath, Brendan A (Manchester University NHS Foundation Trust; University of Manchester); Brenner, Michael J (University of Michigan); Warrillow, Stephen J (Austin Health); Pandian, Vinciya (Johns Hopkins University); Arora, Asit (Guy's and St Thomas' NHS Foundation Trust); Cameron, Tanis S (Austin Health); Añon, José Manuel (Hospital Universitario La Paz); Martínez, Gonzalo Hernández (Hospital Virgen de la Salud); Truog, Robert D (Harvard University; Boston Children's Hospital); Block, Susan D (); Lui, Grace C Y (Chinese University of Hong Kong); McDonald, Christine (); Rassekh, Christopher H (University of Pennsylvania); Atkins, Joshua (University of Pennsylvania); Qiang, Li (Tongji University); Vergez, Sébastien (Hôpital Rangueil); Dulguerov, Pavel (Hôpital de la Tour); Zenk, Johannes (University Hospital Augsburg); Antonelli, Massimo (Istituti di Ricovero e Cura a Carattere Scientifico); Pelosi, Paolo (University of Genoa); Walsh, Brian K (Liberty University); Ward, Erin (Boston Children's Hospital); Shang, You (Huazhong University of Science and Technology); Gasparini, Stefano (Marche Polytechnic University); Donati, Abele (Marche Polytechnic University); Singer, Mervyn (University College London); Openshaw, Peter J M (Imperial College London); Tolley, Neil (Imperial College Healthcare NHS Trust); Markel, Howard (University of Michigan); Feller-Kopman, David J (Johns Hopkins University)",University of Pennsylvania; Istituti di Ricovero e Cura a Carattere Scientifico; Guy's and St Thomas' NHS Foundation Trust; University Hospital Augsburg; Imperial College Healthcare NHS Trust; Manchester University NHS Foundation Trust; University of Manchester; Austin Health; Johns Hopkins University; Imperial College London; Tongji University; University of Genoa; Hôpital de la Tour; Liberty University; Hospital Virgen de la Salud; Hôpital Rangueil; Marche Polytechnic University; University of Michigan; University College London; Huazhong University of Science and Technology; Hospital Universitario La Paz; Chinese University of Hong Kong; Harvard University; Boston Children's Hospital,grid.25879.31; grid.414603.4; grid.420545.2; grid.419801.5; grid.417895.6; grid.498924.a; grid.5379.8; grid.410678.c; grid.21107.35; grid.7445.2; grid.24516.34; grid.5606.5; grid.413934.8; grid.411367.6; grid.413514.6; grid.414295.f; grid.7010.6; grid.214458.e; grid.83440.3b; grid.33199.31; grid.81821.32; grid.10784.3a; grid.38142.3c; grid.2515.3,United States; Italy; United Kingdom; Germany; United Kingdom; United Kingdom; United Kingdom; Australia; United States; United Kingdom; China; Italy; Switzerland; United States; Spain; France; Italy; United States; United Kingdom; China; Spain; China; United States; United States,Medical Research Council,23,23,,,296,https://doi.org/10.1016/s2213-2600(20)30230-7,https://app.dimensions.ai/details/publication/pub.1127643956,1117 Public Health and Health Services; 11 Medical and Health Sciences,
96,pub.1127390038,10.1016/j.acra.2020.04.037,32404270,PMC7200341,Most Adaptable to Change,Academic Radiology,,,2020-07,2020,27,7,907-908,All OA; Gold,Article,"Dunnick, N Reed","Dunnick, N Reed (University of Michigan)","Dunnick, N Reed (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,2,http://www.academicradiology.org/article/S107663322030249X/pdf,https://app.dimensions.ai/details/publication/pub.1127390038,11 Medical and Health Sciences; 1103 Clinical Sciences,
93,pub.1127175258,10.1016/j.jtho.2020.04.016,32360578,PMC7194660,Alternative Multidisciplinary Management Options for Locally Advanced Non-Small Cell Lung Cancer During the COVID-19 Global Pandemic,Journal of Thoracic Oncology,,"Betacoronavirus; Carcinoma, Non-Small-Cell Lung; Comorbidity; Coronavirus Infections; Critical Pathways; Humans; Infection Control; Interdisciplinary Communication; Neoplasm Staging; Pandemics; Patient Care Management; Pneumonia, Viral; Risk Assessment; Risk Management",2020-07,2020,15,7,1137-1146,All OA; Gold,Article,"Kumar, Sameera; Chmura, Steven; Robinson, Clifford; Lin, Steven H.; Gadgeel, Shirish M.; Donington, Jessica; Feliciano, Josephine; Stinchcombe, Thomas E.; Werner-Wasik, Maria; Edelman, Martin J.; Moghanaki, Drew","Kumar, Sameera (Temple University Health System)","Kumar, Sameera (Temple University Health System); Chmura, Steven (); Robinson, Clifford (Washington University in St. Louis); Lin, Steven H. (The University of Texas MD Anderson Cancer Center); Gadgeel, Shirish M. (University of Michigan); Donington, Jessica (University of Chicago); Feliciano, Josephine (Johns Hopkins University); Stinchcombe, Thomas E. (Duke University); Werner-Wasik, Maria (Thomas Jefferson University); Edelman, Martin J. (Temple University Health System); Moghanaki, Drew (Emory University)",The University of Texas MD Anderson Cancer Center; University of Chicago; Johns Hopkins University; Duke University; Washington University in St. Louis; Temple University Health System; Emory University; Thomas Jefferson University; University of Michigan,grid.240145.6; grid.170205.1; grid.21107.35; grid.26009.3d; grid.4367.6; grid.412530.1; grid.189967.8; grid.265008.9; grid.214458.e,United States; United States; United States; United States; United States; United States; United States; United States; United States,Roche (United States); Hitachi (Japan); Bristol-Myers Squibb (United States); AstraZeneca (United Kingdom); MSD (United States); Varian Associates,5,5,,,18,http://www.jto.org/article/S1556086420303312/pdf,https://app.dimensions.ai/details/publication/pub.1127175258,11 Medical and Health Sciences; 1103 Clinical Sciences; 1112 Oncology and Carcinogenesis,3 Good Health and Well Being
92,pub.1127896157,10.1208/s12248-020-00459-8,32458279,PMC7250281,Remdesivir for Treatment of COVID-19: Combination of Pulmonary and IV Administration May Offer Aditional Benefit,The AAPS Journal,,"Adenosine Monophosphate; Administration, Inhalation; Administration, Intravenous; Alanine; Animals; Antiviral Agents; Betacoronavirus; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral",2020-07,2020,22,4,77,All OA; Gold,Article,"Sun, Duxin","Sun, Duxin (University of Michigan)","Sun, Duxin (University of Michigan)",University of Michigan,grid.214458.e,United States,,6,6,,,15,https://link.springer.com/content/pdf/10.1208/s12248-020-00459-8.pdf,https://app.dimensions.ai/details/publication/pub.1127896157,11 Medical and Health Sciences; 1115 Pharmacology and Pharmaceutical Sciences,
92,pub.1127771510,10.1136/neurintsurg-2020-016161,32434798,PMC7298685,Minimizing SARS-CoV-2 exposure when performing surgical interventions during the COVID-19 pandemic,Journal of NeuroInterventional Surgery,,"Betacoronavirus; Coronavirus Infections; Health Personnel; Humans; Infectious Disease Transmission, Patient-to-Professional; Neurosurgical Procedures; Operating Rooms; Pandemics; Personal Protective Equipment; Pneumonia, Viral",2020-07,2020,12,7,643-647,All OA; Gold,Article,"Pandey, Aditya S; Ringer, Andrew J; T, Ansaar; Kan, Peter; Jabbour, Pascal; Siddiqui, Adnan H; Levy, Elad I; Snyder, Kenneth V; Riina, Howard; Tanweer, Omar; Levitt, Michael R; Kim, Louis J; Veznedaroglu, Erol; Binning, Mandy J; Arthur, Adam S; Mocco, J; Schirmer, Clemens; Thompson, Byron Gregory; Langer, David","Pandey, Aditya S (University of Michigan)","Pandey, Aditya S (University of Michigan); Ringer, Andrew J (University of Cincinnati); T, Ansaar (West Virginia University Hospitals); Kan, Peter (Baylor College of Medicine); Jabbour, Pascal (Thomas Jefferson University); Siddiqui, Adnan H (University at Buffalo, State University of New York); Levy, Elad I (University at Buffalo, State University of New York; Kaleida Health); Snyder, Kenneth V (Kaleida Health; University at Buffalo, State University of New York); Riina, Howard (New York University Langone Medical Center); Tanweer, Omar (New York University Langone Medical Center); Levitt, Michael R (University of Washington); Kim, Louis J (University of Washington); Veznedaroglu, Erol (); Binning, Mandy J (Drexel University); Arthur, Adam S (University of Tennessee Health Science Center); Mocco, J (Mount Sinai Health System); Schirmer, Clemens (Paracelsus Medical University); Thompson, Byron Gregory (University of Michigan); Langer, David (Lenox Hill Hospital)","University of Tennessee Health Science Center; West Virginia University Hospitals; University at Buffalo, State University of New York; New York University Langone Medical Center; Drexel University; University of Cincinnati; Kaleida Health; University of Washington; Paracelsus Medical University; Lenox Hill Hospital; Baylor College of Medicine; Mount Sinai Health System; University of Michigan; Thomas Jefferson University",grid.267301.1; grid.412950.b; grid.273335.3; grid.240324.3; grid.166341.7; grid.24827.3b; grid.414916.f; grid.34477.33; grid.21604.31; grid.415895.4; grid.39382.33; grid.425214.4; grid.214458.e; grid.265008.9,United States; United States; United States; United States; United States; United States; United States; United States; Austria; United States; United States; United States; United States; United States,,2,2,,,3,https://jnis.bmj.com/content/neurintsurg/12/7/643.full.pdf,https://app.dimensions.ai/details/publication/pub.1127771510,1117 Public Health and Health Services; 11 Medical and Health Sciences,
78,pub.1128635848,10.1002/hed.26345,32562325,PMC7323088,COVID‐19 pandemic and health care disparities in head and neck cancer: Scanning the horizon,Head & Neck,,"Betacoronavirus; Coronavirus Infections; Data Collection; Head and Neck Neoplasms; Health Priorities; Health Services Accessibility; Healthcare Disparities; Humans; Insurance Coverage; Insurance, Health; Pandemics; Pneumonia, Viral; Race Factors; Risk Assessment; Telemedicine; Triage; Unemployment; United States",2020-07,2020,42,7,1555-1559,All OA; Gold,Article,"Graboyes, Evan; Cramer, John; Balakrishnan, Karthik; Cognetti, David M.; López‐Cevallos, Daniel; Almeida, John R.; Megwalu, Uchechukwu C.; Moore, Charles E.; Nathan, Cherie‐Ann; Spector, Matthew E.; Lewis, Carol M.; Brenner, Michael J.",,"Graboyes, Evan (Medical University of South Carolina); Cramer, John (Wayne State University); Balakrishnan, Karthik (Stanford University); Cognetti, David M. (Thomas Jefferson University); López‐Cevallos, Daniel (Oregon State University); Almeida, John R. (); Megwalu, Uchechukwu C. (Stanford University); Moore, Charles E. (Emory University); Nathan, Cherie‐Ann (Louisiana State University Health Sciences Center Shreveport); Spector, Matthew E. (University of Michigan); Lewis, Carol M. (The University of Texas MD Anderson Cancer Center); Brenner, Michael J. (University of Michigan)",Louisiana State University Health Sciences Center Shreveport; Wayne State University; University of Michigan; Thomas Jefferson University; The University of Texas MD Anderson Cancer Center; Medical University of South Carolina; Emory University; Stanford University; Oregon State University,grid.411417.6; grid.254444.7; grid.214458.e; grid.265008.9; grid.240145.6; grid.259828.c; grid.189967.8; grid.168010.e; grid.4391.f,United States; United States; United States; United States; United States; United States; United States; United States; United States,Doris Duke Charitable Foundation; National Cancer Institute,1,1,,,1,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hed.26345,https://app.dimensions.ai/details/publication/pub.1128635848,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
66,pub.1127340881,10.1016/j.eururo.2020.04.063,32414626,PMC7196384,Risks from Deferring Treatment for Genitourinary Cancers: A Collaborative Review to Aid Triage and Management During the COVID-19 Pandemic,European Urology,,"Betacoronavirus; Combined Modality Therapy; Coronavirus Infections; Disease Management; Humans; Pandemics; Pneumonia, Viral; Risk Factors; Time-to-Treatment; Triage; Urogenital Neoplasms",2020-07,2020,78,1,29-42,All OA; Gold,Article,"Wallis, Christopher J.D.; Novara, Giacomo; Marandino, Laura; Bex, Axel; Kamat, Ashish M.; Karnes, R. Jeffrey; Morgan, Todd M.; Mottet, Nicolas; Gillessen, Silke; Bossi, Alberto; Roupret, Morgan; Powles, Thomas; Necchi, Andrea; Catto, James W.F.; Klaassen, Zachary","Catto, James W.F. (University of Sheffield)","Wallis, Christopher J.D. (Vanderbilt University Medical Center); Novara, Giacomo (University of Padua); Marandino, Laura (Fondazione IRCCS Istituto Nazionale dei Tumori); Bex, Axel (Royal Free London NHS Foundation Trust); Kamat, Ashish M. (The University of Texas MD Anderson Cancer Center); Karnes, R. Jeffrey (Mayo Clinic); Morgan, Todd M. (University of Michigan); Mottet, Nicolas (Hôpital Nord); Gillessen, Silke (Institute of Oncology Research; University of Italian Switzerland); Bossi, Alberto (Institut Gustave Roussy); Roupret, Morgan (); Powles, Thomas (Queen Mary University of London); Necchi, Andrea (Fondazione IRCCS Istituto Nazionale dei Tumori); Catto, James W.F. (University of Sheffield); Klaassen, Zachary (Augusta University)",University of Padua; Institut Gustave Roussy; University of Italian Switzerland; University of Sheffield; University of Michigan; Vanderbilt University Medical Center; Fondazione IRCCS Istituto Nazionale dei Tumori; The University of Texas MD Anderson Cancer Center; Mayo Clinic; Institute of Oncology Research; Queen Mary University of London; Augusta University; Hôpital Nord; Royal Free London NHS Foundation Trust,grid.5608.b; grid.14925.3b; grid.29078.34; grid.11835.3e; grid.214458.e; grid.412807.8; grid.417893.0; grid.240145.6; grid.66875.3a; grid.419922.5; grid.4868.2; grid.410427.4; grid.414244.3; grid.437485.9,Italy; France; Switzerland; United Kingdom; United States; United States; Italy; United States; United States; Switzerland; United Kingdom; United States; France; United Kingdom,,11,11,,,40,https://doi.org/10.1016/j.eururo.2020.04.063,https://app.dimensions.ai/details/publication/pub.1127340881,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences; 1112 Oncology and Carcinogenesis,
63,pub.1128144985,10.1183/13993003.01768-2020,32482788,PMC7263061,The perils of premature phenotyping in COVID-19: a call for caution,European Respiratory Journal,,"Bias; Coronavirus Infections; Humans; Pandemics; Phenotype; Pneumonia, Viral; Time Factors",2020-07,2020,56,1,2001768,All OA; Gold,Article,"Bos, Lieuwe D.J.; Sinha, Pratik; Dickson, Robert P.","Bos, Lieuwe D.J. (University of Amsterdam; University of Amsterdam)","Bos, Lieuwe D.J. (University of Amsterdam; University of Amsterdam); Sinha, Pratik (); Dickson, Robert P. (University of Michigan; University of Michigan)",University of Amsterdam; University of Michigan,grid.7177.6; grid.214458.e,Netherlands; United States,,4,4,,,36,https://erj.ersjournals.com/content/erj/56/1/2001768.full.pdf,https://app.dimensions.ai/details/publication/pub.1128144985,1117 Public Health and Health Services; 11 Medical and Health Sciences,
50,pub.1126655983,10.1016/j.ijrobp.2020.04.016,32302681,PMC7194855,Practice recommendations for risk-adapted head and neck cancer radiotherapy during the COVID-19 pandemic: an ASTRO-ESTRO consensus statement,International Journal of Radiation Oncology • Biology • Physics,,"Consensus; Coronavirus Infections; Head and Neck Neoplasms; Humans; Medical Oncology; Pandemics; Pneumonia, Viral; Practice Guidelines as Topic; Societies, Medical",2020-07,2020,107,4,618-627,All OA; Gold,Article,"Thomson, David J.; Palma, David; Guckenberger, Matthias; Balermpas, Panagiotis; Beitler, Jonathan J.; Blanchard, Pierre; Brizel, David; Budach, Wilfred; Caudell, Jimmy; Corry, June; Corvo, Renzo; Evans, Mererid; Garden, Adam S.; Giralt, Jordi; Gregoire, Vincent; Harari, Paul M.; Harrington, Kevin; Hitchcock, Ying J.; Johansen, Jorgen; Kaanders, Johannes; Koyfman, Shlomo; Langendijk, J.A.; Le, Quynh-Thu; Lee, Nancy; Margalit, Danielle; Mierzwa, Michelle; Porceddu, Sandro; Soong, Yoke Lim; Sun, Ying; Thariat, Juliette; Waldron, John; Yom, Sue S.","Yom, Sue S. (University of California, San Francisco)","Thomson, David J. (); Palma, David (Western University); Guckenberger, Matthias (); Balermpas, Panagiotis (); Beitler, Jonathan J. (Emory University); Blanchard, Pierre (); Brizel, David (Duke University); Budach, Wilfred (Düsseldorf University Hospital); Caudell, Jimmy (Moffitt Cancer Center); Corry, June (St Vincent's Hospital); Corvo, Renzo (Istituto Giannina Gaslini); Evans, Mererid (National Health Service Wales); Garden, Adam S. (The University of Texas MD Anderson Cancer Center); Giralt, Jordi (Vall d'Hebron Hospital Universitari); Gregoire, Vincent (Centre Léon Bérard); Harari, Paul M. (University of Wisconsin–Madison); Harrington, Kevin (Institute of Cancer Research); Hitchcock, Ying J. (University of Utah); Johansen, Jorgen (Odense University Hospital); Kaanders, Johannes (Radboud University Nijmegen Medical Centre); Koyfman, Shlomo (Cleveland Clinic); Langendijk, J.A. (); Le, Quynh-Thu (Lucile Packard Children's Hospital); Lee, Nancy (Memorial Sloan Kettering Cancer Center); Margalit, Danielle (Harvard University); Mierzwa, Michelle (University of Michigan); Porceddu, Sandro (); Soong, Yoke Lim (National Cancer Centre Singapore); Sun, Ying (Sun Yat-sen University Cancer Center); Thariat, Juliette (Normandie Université); Waldron, John (Princess Margaret Cancer Centre); Yom, Sue S. (University of California, San Francisco)","Emory University; Normandie Université; Western University; Sun Yat-sen University Cancer Center; National Cancer Centre Singapore; University of Michigan; St Vincent's Hospital; Institute of Cancer Research; Vall d'Hebron Hospital Universitari; The University of Texas MD Anderson Cancer Center; Memorial Sloan Kettering Cancer Center; University of Wisconsin–Madison; National Health Service Wales; Cleveland Clinic; Istituto Giannina Gaslini; Duke University; Centre Léon Bérard; University of Utah; University of California, San Francisco; Moffitt Cancer Center; Odense University Hospital; Princess Margaret Cancer Centre; Lucile Packard Children's Hospital; Düsseldorf University Hospital; Radboud University Nijmegen Medical Centre; Harvard University",grid.189967.8; grid.460771.3; grid.39381.30; grid.488530.2; grid.410724.4; grid.214458.e; grid.413105.2; grid.18886.3f; grid.411083.f; grid.240145.6; grid.51462.34; grid.14003.36; grid.473458.9; grid.239578.2; grid.419504.d; grid.26009.3d; grid.418116.b; grid.223827.e; grid.266102.1; grid.468198.a; grid.7143.1; grid.415224.4; grid.414123.1; grid.14778.3d; grid.10417.33; grid.38142.3c,United States; France; Canada; China; Singapore; United States; Australia; United Kingdom; Spain; United States; United States; United States; United Kingdom; United States; Italy; United States; France; United States; United States; United States; Denmark; Canada; United States; Germany; Netherlands; United States,,44,44,,,26,https://doi.org/10.1016/j.ijrobp.2020.04.016,https://app.dimensions.ai/details/publication/pub.1126655983,11 Medical and Health Sciences; 1112 Oncology and Carcinogenesis,
50,pub.1129664891,10.1016/j.radonc.2020.04.019,32730830,PMC7384409,Reprint of: Practice recommendations for risk-adapted head and neck cancer radiotherapy during the COVID-19 pandemic: An ASTRO-ESTRO consensus statement,Radiotherapy and Oncology,,,2020-07,2020,,,,All OA; Gold,Article,"Thomson, David J.; Palma, David; Guckenberger, Matthias; Balermpas, Panagiotis; Beitler, Jonathan J.; Blanchard, Pierre; Brizel, David; Budach, Wilfred; Caudell, Jimmy; Corry, June; Corvo, Renzo; Evans, Mererid; Garden, Adam S.; Giralt, Jordi; Gregoire, Vincent; Harari, Paul M.; Harrington, Kevin; Hitchcock, Ying J.; Johansen, Jorgen; Kaanders, Johannes; Koyfman, Shlomo; Langendijk, J.A.; Le, Quynh-Thu; Lee, Nancy; Margalit, Danielle; Mierzwa, Michelle; Porceddu, Sandro; Soong, Yoke Lim; Sun, Ying; Thariat, Juliette; Waldron, John; Yom, Sue S.","Yom, Sue S. (University of California, San Francisco)","Thomson, David J. (Christie Hospital NHS Foundation Trust); Palma, David (Western University); Guckenberger, Matthias (); Balermpas, Panagiotis (); Beitler, Jonathan J. (Emory University); Blanchard, Pierre (); Brizel, David (Duke University); Budach, Wilfred (Düsseldorf University Hospital); Caudell, Jimmy (Moffitt Cancer Center); Corry, June (St Vincent's Hospital); Corvo, Renzo (Istituto Giannina Gaslini); Evans, Mererid (National Health Service Wales); Garden, Adam S. (The University of Texas MD Anderson Cancer Center); Giralt, Jordi (Vall d'Hebron Hospital Universitari); Gregoire, Vincent (Centre Léon Bérard); Harari, Paul M. (University of Wisconsin–Madison); Harrington, Kevin (Institute of Cancer Research); Hitchcock, Ying J. (University of Utah); Johansen, Jorgen (Odense University Hospital); Kaanders, Johannes (Radboud University Nijmegen Medical Centre); Koyfman, Shlomo (Cleveland Clinic); Langendijk, J.A. (); Le, Quynh-Thu (Lucile Packard Children's Hospital); Lee, Nancy (Memorial Sloan Kettering Cancer Center); Margalit, Danielle (Harvard University); Mierzwa, Michelle (University of Michigan); Porceddu, Sandro (); Soong, Yoke Lim (National Cancer Centre Singapore); Sun, Ying (Sun Yat-sen University Cancer Center); Thariat, Juliette (); Waldron, John (Princess Margaret Cancer Centre); Yom, Sue S. (University of California, San Francisco)","Moffitt Cancer Center; Cleveland Clinic; Western University; Princess Margaret Cancer Centre; Vall d'Hebron Hospital Universitari; Lucile Packard Children's Hospital; University of Utah; University of Wisconsin–Madison; Emory University; St Vincent's Hospital; Harvard University; Christie Hospital NHS Foundation Trust; National Health Service Wales; National Cancer Centre Singapore; Odense University Hospital; The University of Texas MD Anderson Cancer Center; University of Michigan; Radboud University Nijmegen Medical Centre; Istituto Giannina Gaslini; Duke University; University of California, San Francisco; Memorial Sloan Kettering Cancer Center; Sun Yat-sen University Cancer Center; Düsseldorf University Hospital; Institute of Cancer Research; Centre Léon Bérard",grid.468198.a; grid.239578.2; grid.39381.30; grid.415224.4; grid.411083.f; grid.414123.1; grid.223827.e; grid.14003.36; grid.189967.8; grid.413105.2; grid.38142.3c; grid.412917.8; grid.473458.9; grid.410724.4; grid.7143.1; grid.240145.6; grid.214458.e; grid.10417.33; grid.419504.d; grid.26009.3d; grid.266102.1; grid.51462.34; grid.488530.2; grid.14778.3d; grid.18886.3f; grid.418116.b,United States; United States; Canada; Canada; Spain; United States; United States; United States; United States; Australia; United States; United Kingdom; United Kingdom; Singapore; Denmark; United States; United States; Netherlands; Italy; United States; United States; United States; China; Germany; United Kingdom; France,,0,0,,,1,https://doi.org/10.1016/j.radonc.2020.04.019,https://app.dimensions.ai/details/publication/pub.1129664891,11 Medical and Health Sciences; 1112 Oncology and Carcinogenesis,
