"About the data: Exported on Jul 13, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan or Michigan Medicine or VA Ann Arbor Healthcare System. For more information, please see https://app.dimensions.ai/datasources. © 2020 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
100,pub.1128447527,10.1111/jdv.16741,32534469,PMC7323164,Cutaneous manifestations of hospitalized coronavirus disease 2019 patients: a report of six cases with clinicopathologic features and viral RNA in situ hybridization,Journal of the European Academy of Dermatology and Venereology,,,2020-06-29,2020,,,,All OA; Gold,Article,"Bitar, C.; Chan, M.P.; Harms, P.W.; Fullen, D.R.; Gudjonsson, J.E.; Eshaq, M.; Renati, S.; Nikle, A.B.; Allen, A.; Hawkins, S.D.; Huerta, T.; Lowe, L.; Andea, A.A.",,"Bitar, C. (University of Michigan); Chan, M.P. (University of Michigan; University of Michigan); Harms, P.W. (University of Michigan; University of Michigan); Fullen, D.R. (University of Michigan; University of Michigan); Gudjonsson, J.E. (University of Michigan); Eshaq, M. (University of Michigan); Renati, S. (University of Michigan); Nikle, A.B. (University of Michigan); Allen, A. (University of Michigan); Hawkins, S.D. (University of Michigan); Huerta, T. (University of Michigan); Lowe, L. (University of Michigan; University of Michigan); Andea, A.A. (University of Michigan; University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,1,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jdv.16741,https://app.dimensions.ai/details/publication/pub.1128447527,11 Medical and Health Sciences; 1103 Clinical Sciences,
33,pub.1128824860,10.1007/s00401-020-02184-0,32601911,PMC7322380,H3K27M-mutant diffuse midline glioma with extensive intratumoral microthrombi in a young adult with COVID-19-associated coagulopathy,Acta Neuropathologica,,,2020-06-29,2020,,,1-3,All OA; Gold,Article,"Pun, Matthew; Haggerty-Skeans, James; Pratt, Drew; Fudym, Yelena; Al-Holou, Wajd N.; Camelo-Piragua, Sandra; Venneti, Sriram","Camelo-Piragua, Sandra (University of Michigan)","Pun, Matthew (University of Michigan; University of Michigan); Haggerty-Skeans, James (University of Michigan; University of Michigan); Pratt, Drew (University of Michigan); Fudym, Yelena (University of Michigan); Al-Holou, Wajd N. (University of Michigan); Camelo-Piragua, Sandra (University of Michigan); Venneti, Sriram (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,11,https://link.springer.com/content/pdf/10.1007/s00401-020-02184-0.pdf,https://app.dimensions.ai/details/publication/pub.1128824860,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,
1,pub.1128801497,10.1002/aet2.10497,,,Thinking outside the Inbox: Use of Slack in clinical groups as a collaborative team communication platform,AEM Education and Training,,,2020-06-27,2020,,,,Closed,Article,"Montrief, Tim; Haas, Mary RC; Alvarez, Al’ai; Gottlieb, Michael; Siegal, Deborah; Chan, Teresa",,"Montrief, Tim (Jackson Memorial Hospital); Haas, Mary RC (University of Michigan); Alvarez, Al’ai (Stanford University); Gottlieb, Michael (Rush University Medical Center); Siegal, Deborah (McMaster University); Chan, Teresa (McMaster University)",Jackson Memorial Hospital; Rush University Medical Center; Stanford University; McMaster University; University of Michigan,grid.414905.d; grid.240684.c; grid.168010.e; grid.25073.33; grid.214458.e,United States; United States; United States; Canada; United States,,0,0,,,10,,https://app.dimensions.ai/details/publication/pub.1128801497,11 Medical and Health Sciences; 1103 Clinical Sciences,
1,pub.1128124020,10.1002/aet2.10486,,,Zooming In Versus Flying Out: Virtual Residency Interviews in the Era of COVID‐19,AEM Education and Training,,,2020-06-27,2020,,,,All OA; Gold,Article,"Davis, Mallory G.; Haas, Mary R. C.; Gottlieb, Michael; House, Joseph B.; Huang, Rob D.; Hopson, Laura R.",,"Davis, Mallory G. (University of Michigan); Haas, Mary R. C. (University of Michigan); Gottlieb, Michael (Rush University Medical Center); House, Joseph B. (University of Michigan); Huang, Rob D. (University of Michigan); Hopson, Laura R. (University of Michigan)",University of Michigan; Rush University Medical Center,grid.214458.e; grid.240684.c,United States; United States,,0,0,,,1,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aet2.10486,https://app.dimensions.ai/details/publication/pub.1128124020,,
8,pub.1128800972,10.21203/rs.3.rs-37887/v1,,,"Pregnancy-related anxiety during COVID-19: A nationwide survey of 2,740 pregnant women",Research Square,,,2020-06-26,2020,,,,"All OA; Green, Published",Preprint,"Moyer, Cheryl A; Compton, Sarah D; Kaselitz, Elizabeth; Muzik, Maria",,"Moyer, Cheryl A (University of Michigan); Compton, Sarah D (University of Michigan); Kaselitz, Elizabeth (University of Michigan); Muzik, Maria (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://www.researchsquare.com/article/rs-37887/v1.pdf,https://app.dimensions.ai/details/publication/pub.1128800972,1117 Public Health and Health Services; 11 Medical and Health Sciences,
4,pub.1128254787,10.1097/j.pain.0000000000001950,32501861,PMC7302093,Considering the potential for an increase in chronic pain after the COVID-19 pandemic.,Pain,,,2020-06-26,2020,Publish Ahead of Print,,,"All OA; Green, Published",Article,"Clauw, Daniel J; Häuser, Winfried; Cohen, Steven P; Fitzcharles, Mary-Ann",,"Clauw, Daniel J (University of Michigan); Häuser, Winfried (Technical University of Munich; Klinikum Saarbrücken); Cohen, Steven P (Johns Hopkins University; Uniformed Services University of the Health Sciences); Fitzcharles, Mary-Ann (McGill University; McGill University)",Klinikum Saarbrücken; McGill University; Uniformed Services University of the Health Sciences; Technical University of Munich; Johns Hopkins University; University of Michigan,grid.419839.e; grid.14709.3b; grid.265436.0; grid.6936.a; grid.21107.35; grid.214458.e,Germany; Canada; United States; Germany; United States; United States,,0,0,,,2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302093,https://app.dimensions.ai/details/publication/pub.1128254787,17 Psychology and Cognitive Sciences; 11 Medical and Health Sciences,
23,pub.1128775909,10.21203/rs.3.rs-35415/v1,,,What is the Role of Chest CT Scan for Pediatric Patient Diagnosis of COVID-19?,Research Square,,,2020-06-25,2020,,,,"All OA; Green, Published",Preprint,"Zhang, Yaqin; Li, Guangming; Liu, Hongsheng; Chen, Binghui; Cai, Zeyu; Li, Yingqin; Chughtai, Aamer; Shan, Hong",,"Zhang, Yaqin (Fifth Affiliated Hospital of Sun Yat-sen University); Li, Guangming (Xiangyang Central Hospital); Liu, Hongsheng (); Chen, Binghui (Fifth Affiliated Hospital of Sun Yat-sen University); Cai, Zeyu (Fifth Affiliated Hospital of Sun Yat-sen University); Li, Yingqin (Fifth Affiliated Hospital of Sun Yat-sen University); Chughtai, Aamer (Michigan Medicine); Shan, Hong (Fifth Affiliated Hospital of Sun Yat-sen University)",Fifth Affiliated Hospital of Sun Yat-sen University; Michigan Medicine; Xiangyang Central Hospital,grid.452859.7; grid.412590.b; grid.452911.a,China; United States; China,,0,0,,,,https://www.researchsquare.com/article/rs-35415/v1.pdf,https://app.dimensions.ai/details/publication/pub.1128775909,11 Medical and Health Sciences; 1103 Clinical Sciences,
22,pub.1128745582,10.1002/joa3.12389,,,HRS/EHRA/APHRS/LAHRS/ACC/AHA worldwide practice update for telehealth and arrhythmia monitoring during and after a pandemic,Journal of Arrhythmia,,,2020-06-25,2020,,,,All OA; Gold,Article,"Varma, Niraj; Marrouche, Nassir F.; Aguinaga, Luis; Albert, Christine M.; Arbelo, Elena; Choi, Jong‐Il; Chung, Mina K.; Conte, Giulio; Dagher, Lilas; Epstein, Laurence M.; Ghanbari, Hamid; Han, Janet K.; Heidbuchel, Hein; Huang, He; Lakkireddy, Dhanunjaya R.; Ngarmukos, Tachapong; Russo, Andrea M.; Saad, Eduardo B.; Morales, Luis C. Saenz; Sandau, Kristin E.; Sridhar, Arun Raghav M.; Stecker, Eric C.; Varosy, Paul D.; Rhythm, Heart",,"Varma, Niraj (Cleveland Clinic); Marrouche, Nassir F. (Tulane University); Aguinaga, Luis (); Albert, Christine M. (Cedars-Sinai Medical Center); Arbelo, Elena (Consorci Institut D'Investigacions Biomediques August Pi I Sunyer; Institute of Health Carlos III); Choi, Jong‐Il (Korea University Medical Center); Chung, Mina K. (Cleveland Clinic); Conte, Giulio (Swiss Institute for Regenerative Medicine); Dagher, Lilas (Tulane University); Epstein, Laurence M. (North Shore University Hospital); Ghanbari, Hamid (University of Michigan); Han, Janet K. (University of California, Los Angeles); Heidbuchel, Hein (University of Antwerp); Huang, He (Renmin Hospital of Wuhan University); Lakkireddy, Dhanunjaya R. (); Ngarmukos, Tachapong (Mahidol University); Russo, Andrea M. (Cooper Medical School of Rowan University); Saad, Eduardo B. (Hospital Pró-Cardíaco); Morales, Luis C. Saenz (); Sandau, Kristin E. (Bethel University); Sridhar, Arun Raghav M. (University of Washington); Stecker, Eric C. (Oregon Health & Science University); Varosy, Paul D. (VA Eastern Colorado Health Care System); Rhythm, Heart ()","University of Michigan; Oregon Health & Science University; Swiss Institute for Regenerative Medicine; University of Washington; Renmin Hospital of Wuhan University; University of Antwerp; Cooper Medical School of Rowan University; Cleveland Clinic; Tulane University; University of California, Los Angeles; VA Eastern Colorado Health Care System; Mahidol University; Institute of Health Carlos III; Consorci Institut D'Investigacions Biomediques August Pi I Sunyer; North Shore University Hospital; Korea University Medical Center; Cedars-Sinai Medical Center; Bethel University; Hospital Pró-Cardíaco",grid.214458.e; grid.5288.7; grid.483229.6; grid.34477.33; grid.412632.0; grid.5284.b; grid.411897.2; grid.239578.2; grid.265219.b; grid.19006.3e; grid.280930.0; grid.10223.32; grid.413448.e; grid.10403.36; grid.240382.f; grid.411134.2; grid.50956.3f; grid.418297.1; grid.413215.0,United States; United States; Switzerland; United States; China; Belgium; United States; United States; United States; United States; United States; Thailand; Spain; Spain; United States; South Korea; United States; United States; Brazil,,0,0,,,14,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/joa3.12389,https://app.dimensions.ai/details/publication/pub.1128745582,1117 Public Health and Health Services; 11 Medical and Health Sciences,
252,pub.1128393307,10.1080/15548627.2020.1779467,32522067,,"Autophagy as an emerging target for COVID-19: lessons from an old friend, chloroquine",Autophagy,,,2020-06-24,2020,,,1-7,All OA; Gold,Article,"Bonam, Srinivasa Reddy; Muller, Sylviane; Bayry, Jagadeesh; Klionsky, Daniel J",,"Bonam, Srinivasa Reddy (); Muller, Sylviane (University of Strasbourg; University of Strasbourg); Bayry, Jagadeesh (); Klionsky, Daniel J (University of Michigan)",University of Michigan; University of Strasbourg,grid.214458.e; grid.11843.3f,United States; France,European Commission; French National Centre for Scientific Research; National Institute of General Medical Sciences; National Agency for Research; European Cooperation in Science and Technology,0,0,,,4,https://www.tandfonline.com/doi/pdf/10.1080/15548627.2020.1779467?needAccess=true,https://app.dimensions.ai/details/publication/pub.1128393307,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
171,pub.1128720612,10.1080/15548627.2020.1782022,32578486,,Autophagy/virophagy: a “disposal strategy” to combat COVID-19,Autophagy,,,2020-06-24,2020,,,1-2,All OA; Gold,Article,"Mijaljica, Dalibor; Klionsky, Daniel J",,"Mijaljica, Dalibor (); Klionsky, Daniel J (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,4,https://www.tandfonline.com/doi/pdf/10.1080/15548627.2020.1782022?needAccess=true,https://app.dimensions.ai/details/publication/pub.1128720612,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
41,pub.1128712729,10.1038/s41562-020-0906-x,32581299,,Ten considerations for effectively managing the COVID-19 transition,Nature Human Behaviour,,,2020-06-24,2020,,,1-11,All OA; Gold,Article,"Habersaat, Katrine Bach; Betsch, Cornelia; Danchin, Margie; Sunstein, Cass R.; Böhm, Robert; Falk, Armin; Brewer, Noel T.; Omer, Saad B.; Scherzer, Martha; Sah, Sunita; Fischer, Edward F.; Scheel, Andrea E.; Fancourt, Daisy; Kitayama, Shinobu; Dubé, Eve; Leask, Julie; Dutta, Mohan; MacDonald, Noni E.; Temkina, Anna; Lieberoth, Andreas; Jackson, Mark; Lewandowsky, Stephan; Seale, Holly; Fietje, Nils; Schmid, Philipp; Gelfand, Michele; Korn, Lars; Eitze, Sarah; Felgendreff, Lisa; Sprengholz, Philipp; Salvi, Cristiana; Butler, Robb","Habersaat, Katrine Bach (World Health Organization Regional Office for Europe)","Habersaat, Katrine Bach (World Health Organization Regional Office for Europe); Betsch, Cornelia (University of Erfurt); Danchin, Margie (Royal Children's Hospital); Sunstein, Cass R. (Harvard University); Böhm, Robert (University of Copenhagen); Falk, Armin (University of Bonn); Brewer, Noel T. (University of North Carolina at Chapel Hill); Omer, Saad B. (Yale University); Scherzer, Martha (World Health Organization Regional Office for Europe); Sah, Sunita (University of Cambridge); Fischer, Edward F. (Vanderbilt University); Scheel, Andrea E. (World Health Organization Regional Office for Europe); Fancourt, Daisy (University College London); Kitayama, Shinobu (University of Michigan); Dubé, Eve (Laval University); Leask, Julie (University of Sydney); Dutta, Mohan (Massey University); MacDonald, Noni E. (Dalhousie University); Temkina, Anna (European University at Saint Petersburg); Lieberoth, Andreas (Aarhus University); Jackson, Mark (University of Exeter); Lewandowsky, Stephan (University of Bristol; University of Western Australia); Seale, Holly (UNSW Sydney); Fietje, Nils (World Health Organization Regional Office for Europe); Schmid, Philipp (University of Erfurt); Gelfand, Michele (University of Maryland, College Park); Korn, Lars (University of Erfurt); Eitze, Sarah (University of Erfurt); Felgendreff, Lisa (University of Erfurt); Sprengholz, Philipp (University of Erfurt); Salvi, Cristiana (World Health Organization Regional Office for Europe); Butler, Robb (World Health Organization Regional Office for Europe)","Harvard University; University of Western Australia; University of Bonn; Yale University; Massey University; University College London; European University at Saint Petersburg; University of Exeter; Dalhousie University; Vanderbilt University; UNSW Sydney; University of North Carolina at Chapel Hill; Royal Children's Hospital; University of Bristol; University of Sydney; University of Maryland, College Park; University of Erfurt; World Health Organization Regional Office for Europe; University of Cambridge; University of Copenhagen; Laval University; Aarhus University; University of Michigan",grid.38142.3c; grid.1012.2; grid.10388.32; grid.47100.32; grid.148374.d; grid.83440.3b; grid.37415.34; grid.8391.3; grid.55602.34; grid.152326.1; grid.1005.4; grid.10698.36; grid.416107.5; grid.5337.2; grid.1013.3; grid.164295.d; grid.32801.38; grid.420226.0; grid.5335.0; grid.5254.6; grid.23856.3a; grid.7048.b; grid.214458.e,United States; Australia; Germany; United States; New Zealand; United Kingdom; Russia; United Kingdom; Canada; United States; Australia; United States; Australia; United Kingdom; Australia; United States; Germany; Denmark; United Kingdom; Denmark; Canada; Denmark; United States,German Research Foundation,0,0,,,157,https://www.nature.com/articles/s41562-020-0906-x.pdf,https://app.dimensions.ai/details/publication/pub.1128712729,1117 Public Health and Health Services; 11 Medical and Health Sciences,
10,pub.1127606051,10.1002/pmrj.12405,32412176,PMC7273075,Proposed Workflow for Rehabilitation in a Field Hospital Setting during the COVID‐19 Pandemic,PM&R,,,2020-06-24,2020,,,,All OA; Gold,Article,"Smith, Sean R.; Jenq, Grace; Claflin, Ted; Magnant, Chris; Haig, Andrew J.; Hurvitz, Edward",,"Smith, Sean R. (University of Michigan); Jenq, Grace (University of Michigan); Claflin, Ted (University of Michigan); Magnant, Chris (University of Michigan); Haig, Andrew J. (University of Michigan); Hurvitz, Edward (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,9,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pmrj.12405,https://app.dimensions.ai/details/publication/pub.1127606051,11 Medical and Health Sciences; 1103 Clinical Sciences,
74,pub.1127817231,10.1001/jama.2020.9252,32442244,,Translating Science on COVID-19 to Improve Clinical Care and Support the Public Health Response,JAMA,,,2020-06-23,2020,323,24,2464-2465,Closed,Article,"del Rio, Carlos; Malani, Preeti","del Rio, Carlos (Emory University)","del Rio, Carlos (Emory University); Malani, Preeti (University of Michigan)",Emory University; University of Michigan,grid.189967.8; grid.214458.e,United States; United States,,0,0,,,230,,https://app.dimensions.ai/details/publication/pub.1127817231,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
36,pub.1128693177,10.1177/0194599820936615,32571147,,The Difficult Airway and Aerosol-Generating Procedures in COVID-19: Timeless Principles for Uncertain Times.,Otolaryngology,,,2020-06-23,2020,,,194599820936615,All OA; Gold,Article,"Smith, Joshua D; Chen, Michelle M; Balakrishnan, Karthik; Sidell, Douglas R; di Stadio, Arianna; Schechtman, Samuel A; Brody, Robert M; Kupfer, Robbi A; Rassekh, Christopher H; Brenner, Michael J",,"Smith, Joshua D (University of Michigan); Chen, Michelle M (University of Michigan); Balakrishnan, Karthik (Stanford University); Sidell, Douglas R (Stanford University); di Stadio, Arianna (University of Perugia); Schechtman, Samuel A (University of Michigan); Brody, Robert M (University of Pennsylvania); Kupfer, Robbi A (University of Michigan); Rassekh, Christopher H (University of Pennsylvania); Brenner, Michael J (University of Michigan)",University of Pennsylvania; University of Perugia; University of Michigan; Stanford University,grid.25879.31; grid.9027.c; grid.214458.e; grid.168010.e,United States; Italy; United States; United States,,0,0,,,2,https://journals.sagepub.com/doi/pdf/10.1177/0194599820936615,https://app.dimensions.ai/details/publication/pub.1128693177,1102 Cardiorespiratory Medicine and Haematology; 1117 Public Health and Health Services; 11 Medical and Health Sciences,
36,pub.1128682245,10.3389/fneur.2020.00640,,PMC7324652,A Contemporary Review of Neurological Sequelae of COVID-19,Frontiers in Neurology,,,2020-06-23,2020,11,,640,All OA; Gold,Article,"Fiani, Brian; Covarrubias, Claudia; Desai, Aditi; Sekhon, Manraj; Jarrah, Ryan","Fiani, Brian (Desert Regional Medical Center)","Fiani, Brian (Desert Regional Medical Center); Covarrubias, Claudia (Universidad Anáhuac Querétaro); Desai, Aditi (University of Toronto); Sekhon, Manraj (Oakland University); Jarrah, Ryan (University of Michigan–Flint)",University of Toronto; Desert Regional Medical Center; University of Michigan–Flint; Universidad Anáhuac Querétaro; Oakland University,grid.17063.33; grid.477247.5; grid.48950.30; grid.441448.9; grid.261277.7,Canada; United States; United States; Mexico; United States,,0,0,,,10,https://www.frontiersin.org/articles/10.3389/fneur.2020.00640/pdf,https://app.dimensions.ai/details/publication/pub.1128682245,1109 Neurosciences; 11 Medical and Health Sciences,
9,pub.1128713295,10.1101/2020.06.22.20137448,,,Humidity and deposition solution play a critical role in virus inactivation by heat treatment on N95 respirators,medRxiv,,,2020-06-23,2020,,,2020.06.22.20137448,"All OA; Green, Published",Article,"Rockey, Nicole; Arts, Peter J.; Li, Lucinda; Harrison, Katherine R.; Langenfeld, Kathryn; Fitzsimmons, William J.; Lauring, Adam S.; Love, Nancy G.; Kaye, Keith S.; Raskin, Lutgarde; Roberts, William W.; Hegarty, Bridget; Wigginton, Krista R.",,"Rockey, Nicole (University of Michigan); Arts, Peter J. (University of Michigan); Li, Lucinda (University of Michigan); Harrison, Katherine R. (University of Michigan); Langenfeld, Kathryn (University of Michigan); Fitzsimmons, William J. (); Lauring, Adam S. (); Love, Nancy G. (University of Michigan); Kaye, Keith S. (); Raskin, Lutgarde (University of Michigan); Roberts, William W. (); Hegarty, Bridget (University of Michigan); Wigginton, Krista R. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,21,https://www.medrxiv.org/content/medrxiv/early/2020/06/23/2020.06.22.20137448.full.pdf,https://app.dimensions.ai/details/publication/pub.1128713295,1108 Medical Microbiology; 11 Medical and Health Sciences,
5,pub.1128713756,10.1101/2020.06.22.20137711,,,A Macroeconomic SIR Model for COVID-19,medRxiv,,,2020-06-23,2020,,,2020.06.22.20137711,"All OA; Green, Published",Article,"Bayraktar, Erhan; Cohen, Asaf; Nellis, April",,"Bayraktar, Erhan (University of Michigan); Cohen, Asaf (University of Michigan); Nellis, April (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,1,https://www.medrxiv.org/content/medrxiv/early/2020/06/23/2020.06.22.20137711.full.pdf,https://app.dimensions.ai/details/publication/pub.1128713756,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
4,pub.1128720186,10.1177/0883073820933739,32576057,PMC7315378,Management of Infantile Spasms During the COVID-19 Pandemic.,Journal of Child Neurology,,,2020-06-23,2020,,,883073820933739,All OA; Gold,Article,"Grinspan, Zachary M; Mytinger, John R; Baumer, Fiona M; Ciliberto, Michael A; Cohen, Bruce H; Dlugos, Dennis J; Harini, Chellamani; Hussain, Shaun A; Joshi, Sucheta M; Keator, Cynthia G; Knupp, Kelly G; McGoldrick, Patricia E; Nickels, Katherine C; Park, Jun T; Pasupuleti, Archana; Patel, Anup D; Shahid, Asim M; Shellhaas, Renee A; Shrey, Daniel W; Singh, Rani K; Wolf, Steven M; Yozawitz, Elissa G; Yuskaitis, Christopher J; Waugh, Jeff L; Pearl, Phillip L",,"Grinspan, Zachary M (Cornell University); Mytinger, John R (Nationwide Children's Hospital); Baumer, Fiona M (Stanford University); Ciliberto, Michael A (University of Iowa Hospitals and Clinics); Cohen, Bruce H (Akron Children's Hospital); Dlugos, Dennis J (Children's Hospital of Philadelphia); Harini, Chellamani (Boston Children's Hospital); Hussain, Shaun A (University of California, Los Angeles); Joshi, Sucheta M (University of Michigan); Keator, Cynthia G (Cook Children's Medical Center); Knupp, Kelly G (Children's Hospital Colorado); McGoldrick, Patricia E (Boston Children’s Health Physicians); Nickels, Katherine C (Mayo Clinic); Park, Jun T (Rainbow Babies & Children's Hospital); Pasupuleti, Archana (Children’s National Health System); Patel, Anup D (Nationwide Children's Hospital); Shahid, Asim M (Rainbow Babies & Children's Hospital); Shellhaas, Renee A (University of Michigan); Shrey, Daniel W (Children's Hospital of Orange County); Singh, Rani K (Levine Children's Hospital); Wolf, Steven M (Boston Children’s Health Physicians); Yozawitz, Elissa G (); Yuskaitis, Christopher J (Boston Children's Hospital); Waugh, Jeff L (The University of Texas Southwestern Medical Center); Pearl, Phillip L (Boston Children's Hospital)","Children's Hospital of Orange County; Mayo Clinic; University of California, Los Angeles; Boston Children’s Health Physicians; Nationwide Children's Hospital; Stanford University; Cornell University; Levine Children's Hospital; University of Iowa Hospitals and Clinics; Children's Hospital of Philadelphia; Children's Hospital Colorado; The University of Texas Southwestern Medical Center; Children’s National Health System; University of Michigan; Boston Children's Hospital; Cook Children's Medical Center; Rainbow Babies & Children's Hospital; Akron Children's Hospital",grid.414164.2; grid.66875.3a; grid.19006.3e; grid.476907.b; grid.240344.5; grid.168010.e; grid.5386.8; grid.415907.e; grid.412584.e; grid.239552.a; grid.413957.d; grid.267313.2; grid.239560.b; grid.214458.e; grid.2515.3; grid.413584.f; grid.415629.d; grid.413473.6,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,2,https://journals.sagepub.com/doi/pdf/10.1177/0883073820933739,https://app.dimensions.ai/details/publication/pub.1128720186,1117 Public Health and Health Services; 11 Medical and Health Sciences,
3,pub.1128693219,10.1017/ice.2020.303,32571447,,Policies and Practices of SHEA Research Network Hospitals during the COVID-19 Pandemic.,Infection Control and Hospital Epidemiology,,,2020-06-23,2020,,,1-38,All OA; Gold,Article,"Calderwood, Michael S; Deloney, Valerie M; Anderson, Deverick; Cheng, Vincent Chi-Chung; Gohil, Shruti; Kwon, Jennie H; Mody, Lona; Monsees, Elizabeth; Vaughn, Valerie M; Wiemken, Timothy L; Ziegler, Matthew J; Lofgren, Eric",,"Calderwood, Michael S (Dartmouth–Hitchcock Medical Center); Deloney, Valerie M (Society for Healthcare Epidemiology of America); Anderson, Deverick (Duke University); Cheng, Vincent Chi-Chung (Queen Mary Hospital); Gohil, Shruti (University of California, Irvine); Kwon, Jennie H (Washington University in St. Louis); Mody, Lona (VA Ann Arbor Healthcare System); Monsees, Elizabeth (Children's Mercy Hospital); Vaughn, Valerie M (VA Ann Arbor Healthcare System); Wiemken, Timothy L (Saint Louis University); Ziegler, Matthew J (University of Pennsylvania); Lofgren, Eric (Washington State University)","University of Pennsylvania; Washington University in St. Louis; Duke University; Saint Louis University; Children's Mercy Hospital; Dartmouth–Hitchcock Medical Center; Society for Healthcare Epidemiology of America; Queen Mary Hospital; VA Ann Arbor Healthcare System; Washington State University; University of California, Irvine",grid.25879.31; grid.4367.6; grid.26009.3d; grid.262962.b; grid.239559.1; grid.413480.a; grid.489757.0; grid.415550.0; grid.413800.e; grid.30064.31; grid.266093.8,United States; United States; United States; United States; United States; United States; United States; China; United States; United States; United States,,0,0,,,53,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/66D469C6C31011DE9F97A9A4E6772C80/S0899823X20003037a.pdf/div-class-title-policies-and-practices-of-shea-research-network-hospitals-during-the-covid-19-pandemic-div.pdf,https://app.dimensions.ai/details/publication/pub.1128693219,11 Medical and Health Sciences,
2,pub.1128586752,10.1001/jama.2020.9283,32573673,,Laughter Leaves Me Lighter,JAMA,,"Adaptation, Psychological; Betacoronavirus; Coronavirus Infections; Humans; Laughter; Pandemics; Pneumonia, Viral; Wit and Humor as Topic",2020-06-23,2020,323,24,2476-2477,All OA; Gold,Article,"Fessell, David","Fessell, David (University of Michigan)","Fessell, David (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,48,https://jamanetwork.com/journals/jama/articlepdf/2767333/jama_fessell_2020_po_200061.pdf,https://app.dimensions.ai/details/publication/pub.1128586752,11 Medical and Health Sciences,
22,pub.1128657083,10.1080/17441692.2020.1783340,32564670,,The comparative politics of COVID-19: The need to understand government responses,Global Public Health,,,2020-06-20,2020,,,1-4,All OA; Gold,Article,"Greer, Scott L; King, Elizabeth J; da Fonseca, Elize Massard; Peralta-Santos, Andre",,"Greer, Scott L (University of Michigan); King, Elizabeth J (University of Michigan); da Fonseca, Elize Massard (Getúlio Vargas Foundation); Peralta-Santos, Andre (University of Washington)",University of Washington; Getúlio Vargas Foundation; University of Michigan,grid.34477.33; grid.452413.5; grid.214458.e,United States; Brazil; United States,,0,0,,,52,https://www.tandfonline.com/doi/pdf/10.1080/17441692.2020.1783340?needAccess=true,https://app.dimensions.ai/details/publication/pub.1128657083,1117 Public Health and Health Services; 11 Medical and Health Sciences,
