"About the data: Exported on May 11, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan. For more information, please see https://app.dimensions.ai/datasources. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
0,pub.1126588109,10.1101/2020.04.06.20048231,,,Towards a simulation framework for optimizing infectious disease surveillance: An information theoretic approach for surveillance system design,medRxiv,,,2020-04-10,2020,,,2020.04.06.20048231,All OA; Gold,Article,"Cheng, Qu; Collender, Philip A.; Heaney, Alexandra K.; Li, Xintong; Dasan, Rohini; Li, Charles; Lewnard, Joseph; Zelner, Jon; Liang, Song; Chang, Howard H.; Waller, Lance A.; Lopman, Benjamin A.; Yang, Changhong; Remais, Justin V.",,"Cheng, Qu (University of California, Berkeley); Collender, Philip A. (University of California, Berkeley); Heaney, Alexandra K. (University of California, Berkeley); Li, Xintong (Emory University); Dasan, Rohini (University of California, Berkeley); Li, Charles (University of California, Berkeley); Lewnard, Joseph (University of California, Berkeley); Zelner, Jon (University of Michigan); Liang, Song (University of Florida); Chang, Howard H. (Emory University); Waller, Lance A. (Emory University); Lopman, Benjamin A. (Emory University); Yang, Changhong (Chinese Center For Disease Control and Prevention); Remais, Justin V. (University of California, Berkeley)","University of Michigan; Chinese Center For Disease Control and Prevention; University of California, Berkeley; Emory University; University of Florida",grid.214458.e; grid.198530.6; grid.47840.3f; grid.189967.8; grid.15276.37,United States; China; United States; United States; United States,,0,0,,,11,https://www.medrxiv.org/content/medrxiv/early/2020/04/10/2020.04.06.20048231.full.pdf,https://app.dimensions.ai/details/publication/pub.1126588109,0102 Applied Mathematics; 01 Mathematical Sciences,
28,pub.1126388658,10.1038/s41562-020-0872-3,32273583,,"When COVID-19 meets centralized, personalized power",Nature Human Behaviour,,,2020-04-09,2020,,,1-3,All OA; Gold,Article,"Ang, Yuen Yuen","Ang, Yuen Yuen (University of Michigan)","Ang, Yuen Yuen (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,76,https://www.nature.com/articles/s41562-020-0872-3.pdf,https://app.dimensions.ai/details/publication/pub.1126388658,1606 Political Science; 16 Studies in Human Society,
3,pub.1126497415,10.1089/tmj.2020.29040.rb,32275485,,"Telemedicine and the COVID-19 Pandemic, Lessons for the Future",Telemedicine Journal and e-Health,,,2020-04-08,2020,,,,All OA; Gold,Article,"Bashshur, Rashid; Doarn, Charles R.; Frenk, Julio M.; Kvedar, Joseph C.; Woolliscroft, James O.","Bashshur, Rashid (University of Michigan)","Bashshur, Rashid (University of Michigan); Doarn, Charles R. (University of Cincinnati); Frenk, Julio M. (University of Miami); Kvedar, Joseph C. (); Woolliscroft, James O. (University of Michigan)",University of Michigan; University of Cincinnati; University of Miami,grid.214458.e; grid.24827.3b; grid.26790.3a,United States; United States; United States,,2,2,,,15,https://www.liebertpub.com/doi/pdf/10.1089/tmj.2020.29040.rb,https://app.dimensions.ai/details/publication/pub.1126497415,08 Information and Computing Sciences; 09 Engineering; 11 Medical and Health Sciences; 1117 Public Health and Health Services; 0903 Biomedical Engineering; 0807 Library and Information Studies,
4,pub.1126274154,10.1101/2020.04.05.20054163,,,Mandated Bacillus Calmette-Guérin (BCG) vaccination predicts flattened curves for the spread of COVID-19,medRxiv,,,2020-04-07,2020,,,2020.04.05.20054163,"All OA; Green, Published",Article,"Berg, Martha K; Yu, Qinggang; Salvador, Cristina E; Melani, Irene; Kitayama, Shinobu",,"Berg, Martha K (University of Michigan); Yu, Qinggang (University of Michigan); Salvador, Cristina E (University of Michigan); Melani, Irene (University of Michigan); Kitayama, Shinobu (University of Michigan)",University of Michigan,grid.214458.e,United States,,3,3,,,410,https://www.medrxiv.org/content/medrxiv/early/2020/04/20/2020.04.05.20054163.full.pdf,https://app.dimensions.ai/details/publication/pub.1126274154,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
122,pub.1126151888,10.1001/jama.2020.5788,32250388,,The COVID-19 Pandemic in the US,JAMA,,,2020-04-06,2020,323,20,,All OA; Gold,Article,"Omer, Saad B.; Malani, Preeti; del Rio, Carlos","del Rio, Carlos (Emory University; Emory University)","Omer, Saad B. (Yale University; Yale University); Malani, Preeti (University of Michigan); del Rio, Carlos (Emory University; Emory University)",University of Michigan; Yale University; Emory University,grid.214458.e; grid.47100.32; grid.189967.8,United States; United States; United States,,6,6,,,596,https://jamanetwork.com/journals/jama/articlepdf/2764366/jama_omer_2020_vp_200072.pdf,https://app.dimensions.ai/details/publication/pub.1126151888,11 Medical and Health Sciences,
52,pub.1126138919,10.1093/infdis/jiaa161,32246136,PMC7184402,Coronavirus occurrence and transmission over 8 years in the HIVE cohort of households in Michigan,The Journal of Infectious Diseases,,,2020-04-04,2020,,,,All OA; Gold,Article,"Monto, Arnold S; DeJonge, Peter; Callear, Amy P; Bazzi, Latifa A; Capriola, Skylar; Malosh, Ryan E; Martin, Emily T; Petrie, Joshua G",,"Monto, Arnold S (University of Michigan); DeJonge, Peter (University of Michigan); Callear, Amy P (University of Michigan); Bazzi, Latifa A (University of Michigan); Capriola, Skylar (University of Michigan); Malosh, Ryan E (University of Michigan); Martin, Emily T (University of Michigan); Petrie, Joshua G (University of Michigan)",University of Michigan,grid.214458.e,United States,National Institute of Allergy and Infectious Diseases,0,0,,,351,https://academic.oup.com/jid/advance-article-pdf/doi/10.1093/infdis/jiaa161/33120951/jiaa161.pdf,https://app.dimensions.ai/details/publication/pub.1126138919,1117 Public Health and Health Services; 1108 Medical Microbiology; 11 Medical and Health Sciences; 1103 Clinical Sciences,
54,pub.1126142306,10.1080/08959420.2020.1750543,32245346,,The Coronavirus and the Risks to the Elderly in Long-Term Care,Journal of Aging & Social Policy,,,2020-04-03,2020,,,1-6,All OA; Gold,Article,"Gardner, William; States, David; Bagley, Nicholas",,"Gardner, William (University of Ottawa); States, David (); Bagley, Nicholas (University of Michigan)",University of Ottawa; University of Michigan,grid.28046.38; grid.214458.e,Canada; United States,,0,0,,,65,https://www.tandfonline.com/doi/pdf/10.1080/08959420.2020.1750543?needAccess=true,https://app.dimensions.ai/details/publication/pub.1126142306,16 Studies in Human Society; 17 Psychology and Cognitive Sciences; 1701 Psychology; 1607 Social Work; 1605 Policy and Administration,
13,pub.1126178897,10.1089/fpsam.2020.0158,32255713,,Maxillofacial Trauma Management During COVID-19: Multidisciplinary Recommendations,JAMA Facial Plastic Surgery,,,2020-04-03,2020,,,,All OA; Gold,Article,"Edwards, Sean P.; Kasten, Steve; Nelson, Christine; Elner, Vic; McKean, Erin","McKean, Erin (University of Michigan; University of Michigan)","Edwards, Sean P. (University of Michigan); Kasten, Steve (University of Michigan); Nelson, Christine (University of Michigan; University of Michigan); Elner, Vic (University of Michigan); McKean, Erin (University of Michigan; University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,2,https://www.liebertpub.com/doi/pdf/10.1089/fpsam.2020.0158,https://app.dimensions.ai/details/publication/pub.1126178897,11 Medical and Health Sciences; 1103 Clinical Sciences,
4,pub.1126156909,10.1097/ju.0000000000001033,32249678,,Implementing Telemedicine in Response to the COVID-19 Pandemic.,The Journal of Urology,,,2020-04-03,2020,,,101097ju0000000000001033,All OA; Gold,Article,"Gadzinski, Adam J; Gore, John L; Ellimoottil, Chad; Odisho, Anobel Y; Watts, Kara L",,"Gadzinski, Adam J (University of Washington); Gore, John L (University of Washington); Ellimoottil, Chad (University of Michigan); Odisho, Anobel Y (University of California, San Francisco); Watts, Kara L ()","University of California, San Francisco; University of Washington; University of Michigan",grid.266102.1; grid.34477.33; grid.214458.e,United States; United States; United States,,1,1,,,24,https://www.auajournals.org/doi/pdf/10.1097/JU.0000000000001033,https://app.dimensions.ai/details/publication/pub.1126156909,11 Medical and Health Sciences; 1103 Clinical Sciences,
156,pub.1125838384,10.1093/ofid/ofaa105,32284951,PMC7144823,COVID-19 Treatment: A Review of Early and Emerging Options,Open Forum Infectious Diseases,,,2020-04-01,2020,7,4,ofaa105,All OA; Gold,Article,"McCreary, Erin K; Pogue, Jason M",,"McCreary, Erin K (University of Pittsburgh Medical Center); Pogue, Jason M (University of Michigan)",University of Pittsburgh Medical Center; University of Michigan,grid.412689.0; grid.214458.e,United States; United States,,11,11,,,716,https://academic.oup.com/ofid/article-pdf/7/4/ofaa105/33030979/ofaa105.pdf,https://app.dimensions.ai/details/publication/pub.1125838384,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,
74,pub.1126682284,10.1093/crocol/otaa026,32377636,PMC7184434,The Risk of SARS-CoV-2 in Immunosuppressed IBD Patients,Crohn's & Colitis 360,,,2020-04-01,2020,2,2,otaa026,All OA; Gold,Article,"Higgins, Peter D R; Ng, Siew; Danese, Silvio; Rao, Krishna",,"Higgins, Peter D R (University of Michigan); Ng, Siew (Chinese University of Hong Kong); Danese, Silvio (Humanitas University); Rao, Krishna (University of Michigan)",Chinese University of Hong Kong; Humanitas University; University of Michigan,grid.10784.3a; grid.452490.e; grid.214458.e,China; Italy; United States,National Institute of Diabetes and Digestive and Kidney Diseases,0,0,,,22,https://academic.oup.com/crohnscolitis360/article-pdf/2/2/otaa026/33104768/otaa026.pdf,https://app.dimensions.ai/details/publication/pub.1126682284,1117 Public Health and Health Services; 11 Medical and Health Sciences,
6,pub.1126053663,10.1212/wnl.0000000000009496,32238504,,Neurologists and Covid-19: A note on courage in a time of uncertainty,Neurology,,,2020-04-01,2020,,,10.1212/wnl.0000000000009496,All OA; Gold,Article,"Shellhaas, Renée A",,"Shellhaas, Renée A (University of Michigan)",University of Michigan,grid.214458.e,United States,,1,1,,,27,https://n.neurology.org/content/neurology/early/2020/04/24/WNL.0000000000009496.full.pdf,https://app.dimensions.ai/details/publication/pub.1126053663,11 Medical and Health Sciences; 17 Psychology and Cognitive Sciences; 1103 Clinical Sciences; 1109 Neurosciences; 1702 Cognitive Sciences,
172,pub.1126277525,10.1213/ane.0000000000004856,32265365,PMC7173093,Obstetric Anesthesia During the COVID-19 Pandemic.,Anesthesia & Analgesia,,,2020-04,2020,,,1,All OA; Gold,Article,"Bauer, Melissa; Bernstein, Kyra; Dinges, Emily; Delgado, Carlos; El-Sharawi, Nadir; Sultan, Pervez; Mhyre, Jill M; Landau, Ruth",,"Bauer, Melissa (University of Michigan); Bernstein, Kyra (Columbia University); Dinges, Emily (University of Washington); Delgado, Carlos (University of Washington); El-Sharawi, Nadir (University of Arkansas for Medical Sciences); Sultan, Pervez (Stanford University); Mhyre, Jill M (University of Arkansas for Medical Sciences); Landau, Ruth (Columbia University)",University of Washington; University of Michigan; Columbia University; University of Arkansas for Medical Sciences; Stanford University,grid.34477.33; grid.214458.e; grid.21729.3f; grid.241054.6; grid.168010.e,United States; United States; United States; United States; United States,,2,2,,,28,https://journals.lww.com/anesthesia-analgesia/Abstract/9000/Obstetric_Anesthesia_During_the_COVID_19_Pandemic.95696.aspx,https://app.dimensions.ai/details/publication/pub.1126277525,1117 Public Health and Health Services; 11 Medical and Health Sciences,
168,pub.1126755578,10.1016/j.jacc.2020.04.031,32311448,PMC7164881,"COVID-19 and Thrombotic or Thromboembolic Disease: Implications for Prevention, Antithrombotic Therapy, and Follow-up",Journal of the American College of Cardiology,,,2020-04,2020,,,,All OA; Gold,Article,"Bikdeli, Behnood; Madhavan, Mahesh V.; Jimenez, David; Chuich, Taylor; Dreyfus, Isaac; Driggin, Elissa; Der Nigoghossian, Caroline; Ageno, Walter; Madjid, Mohammad; Guo, Yutao; Tang, Liang V.; Hu, Yu; Giri, Jay; Cushman, Mary; Quéré, Isabelle; Dimakakos, Evangelos P.; Gibson, C. Michael; Lippi, Giuseppe; Favaloro, Emmanuel J.; Fareed, Jawed; Caprini, Joseph A.; Tafur, Alfonso J.; Burton, John R.; Francese, Dominic P.; Wang, Elizabeth Y.; Falanga, Anna; McLintock, Claire; Hunt, Beverley J.; Spyropoulos, Alex C.; Barnes, Geoffrey D.; Eikelboom, John W.; Weinberg, Ido; Schulman, Sam; Carrier, Marc; Piazza, Gregory; Beckman, Joshua A.; Steg, P. Gabriel; Stone, Gregg W.; Rosenkranz, Stephan; Goldhaber, Samuel Z.; Parikh, Sahil A.; Monreal, Manuel; Krumholz, Harlan M.; Konstantinides, Stavros V.; Weitz, Jeffrey I.; Lip, Gregory Y.H.","Bikdeli, Behnood (NewYork–Presbyterian Hospital; Yale University; Cardiovascular Research Foundation)","Bikdeli, Behnood (NewYork–Presbyterian Hospital; Yale University; Cardiovascular Research Foundation); Madhavan, Mahesh V. (NewYork–Presbyterian Hospital; Cardiovascular Research Foundation); Jimenez, David (Institute of Health Carlos III); Chuich, Taylor (NewYork–Presbyterian Hospital); Dreyfus, Isaac (NewYork–Presbyterian Hospital); Driggin, Elissa (NewYork–Presbyterian Hospital); Der Nigoghossian, Caroline (NewYork–Presbyterian Hospital); Ageno, Walter (University of Insubria); Madjid, Mohammad (The University of Texas Health Science Center at Houston); Guo, Yutao (Chinese PLA General Hospital); Tang, Liang V. (Huazhong University of Science and Technology); Hu, Yu (Huazhong University of Science and Technology); Giri, Jay (Hospital of the University of Pennsylvania; University of Pennsylvania; Philadelphia VA Medical Center); Cushman, Mary (University of Vermont Medical Center); Quéré, Isabelle (University of Montpellier); Dimakakos, Evangelos P. (National and Kapodistrian University of Athens); Gibson, C. Michael (Harvard University; Beth Israel Deaconess Medical Center); Lippi, Giuseppe (Azienda Ospedaliera Universitaria Integrata Verona); Favaloro, Emmanuel J. (Westmead Hospital); Fareed, Jawed (Loyola University Medical Center); Caprini, Joseph A. (University of Chicago); Tafur, Alfonso J. (University of Chicago; NorthShore University HealthSystem); Burton, John R. (NewYork–Presbyterian Hospital); Francese, Dominic P. (Cardiovascular Research Foundation); Wang, Elizabeth Y. (NewYork–Presbyterian Hospital); Falanga, Anna (University of Milano-Bicocca); McLintock, Claire (Auckland City Hospital); Hunt, Beverley J. (St Thomas' Hospital); Spyropoulos, Alex C. (Hofstra University); Barnes, Geoffrey D. (University of Michigan); Eikelboom, John W. (Population Health Research Institute); Weinberg, Ido (Massachusetts General Hospital); Schulman, Sam (Sechenov University; McMaster University; Thrombosis and Atherosclerosis Research Institute); Carrier, Marc (Ottawa Hospital); Piazza, Gregory (Harvard University; Brigham and Women's Hospital); Beckman, Joshua A. (Vanderbilt University); Steg, P. Gabriel (Paris 12 Val de Marne University; Imperial College London); Stone, Gregg W. (Cardiovascular Research Foundation; Icahn School of Medicine at Mount Sinai); Rosenkranz, Stephan (University of Cologne); Goldhaber, Samuel Z. (Harvard University; Brigham and Women's Hospital); Parikh, Sahil A. (NewYork–Presbyterian Hospital; Cardiovascular Research Foundation); Monreal, Manuel (Hospital Universitari Germans Trias i Pujol); Krumholz, Harlan M. (Yale University; Yale University); Konstantinides, Stavros V. (Johannes Gutenberg University of Mainz); Weitz, Jeffrey I. (McMaster University; Thrombosis and Atherosclerosis Research Institute); Lip, Gregory Y.H. (Liverpool Heart and Chest Hospital; Aalborg University)",Imperial College London; Population Health Research Institute; Institute of Health Carlos III; Sechenov University; St Thomas' Hospital; Cardiovascular Research Foundation; Icahn School of Medicine at Mount Sinai; Chinese PLA General Hospital; Beth Israel Deaconess Medical Center; Harvard University; Massachusetts General Hospital; Paris 12 Val de Marne University; McMaster University; Hospital of the University of Pennsylvania; Yale University; Thrombosis and Atherosclerosis Research Institute; Vanderbilt University; Loyola University Medical Center; National and Kapodistrian University of Athens; Westmead Hospital; Hofstra University; Hospital Universitari Germans Trias i Pujol; Huazhong University of Science and Technology; Liverpool Heart and Chest Hospital; Johannes Gutenberg University of Mainz; University of Insubria; Azienda Ospedaliera Universitaria Integrata Verona; University of Michigan; Aalborg University; Auckland City Hospital; Brigham and Women's Hospital; The University of Texas Health Science Center at Houston; University of Milano-Bicocca; Ottawa Hospital; University of Chicago; Philadelphia VA Medical Center; University of Vermont Medical Center; University of Pennsylvania; NewYork–Presbyterian Hospital; NorthShore University HealthSystem; University of Cologne; University of Montpellier,grid.7445.2; grid.415102.3; grid.413448.e; grid.448878.f; grid.425213.3; grid.418668.5; grid.59734.3c; grid.414252.4; grid.239395.7; grid.38142.3c; grid.32224.35; grid.410511.0; grid.25073.33; grid.411115.1; grid.47100.32; grid.418562.c; grid.152326.1; grid.411451.4; grid.5216.0; grid.413252.3; grid.257060.6; grid.411438.b; grid.33199.31; grid.415992.2; grid.5802.f; grid.18147.3b; grid.411475.2; grid.214458.e; grid.5117.2; grid.414055.1; grid.62560.37; grid.267308.8; grid.7563.7; grid.412687.e; grid.170205.1; grid.410355.6; grid.414924.e; grid.25879.31; grid.413734.6; grid.240372.0; grid.6190.e; grid.121334.6,United Kingdom; Canada; Spain; Russia; United Kingdom; United States; United States; China; United States; United States; United States; France; Canada; United States; United States; Canada; United States; United States; Greece; Australia; United States; Spain; China; United Kingdom; Germany; Italy; Italy; United States; Denmark; New Zealand; United States; United States; Italy; Canada; United States; United States; United States; United States; United States; United States; Germany; France,National Heart Lung and Blood Institute,6,6,,,1056,https://doi.org/10.1016/j.jacc.2020.04.031,https://app.dimensions.ai/details/publication/pub.1126755578,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,
164,pub.1127172670,10.1016/j.chest.2020.04.032,32360729,PMC7187850,Postmortem Lung Findings in an Asthmatic with Coronavirus Disease 2019 (COVID-19),CHEST Journal,,,2020-04,2020,,,,All OA; Gold,Article,"Konopka, Kristine E.; Wilson, Allecia; Myers, Jeffrey L.","Konopka, Kristine E. (University of Michigan)","Konopka, Kristine E. (University of Michigan); Wilson, Allecia (University of Michigan); Myers, Jeffrey L. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,3,https://doi.org/10.1016/j.chest.2020.04.032,https://app.dimensions.ai/details/publication/pub.1127172670,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,
134,pub.1125929139,10.1183/13993003.00407-2020,32217649,PMC7098483,"Clinical and CT features of early stage patients with COVID-19: a retrospective analysis of imported cases in Shanghai, China",European Respiratory Journal,,"Adult; Aged; Betacoronavirus; China; Coronavirus Infections; Female; Humans; Male; Middle Aged; Pandemics; Pneumonia, Viral; Retrospective Studies; Severity of Illness Index; Tomography, X-Ray Computed; Young Adult",2020-04,2020,55,4,2000407,All OA; Gold,Article,"Yang, Shuyi; Shi, Yuxin; Lu, Hongzhou; Xu, Jianqing; Li, Feng; Qian, Zhiping; Jiang, Yebin; Hua, Xinyan; Ding, Xueting; Song, Fengxiang; Shen, Jie; Lu, Yang; Shan, Fei; Zhang, Zhiyong","Zhang, Zhiyong (Fudan University)","Yang, Shuyi (); Shi, Yuxin (); Lu, Hongzhou (); Xu, Jianqing (Fudan University; Chinese Center For Disease Control and Prevention); Li, Feng (); Qian, Zhiping (); Jiang, Yebin (University of Michigan); Hua, Xinyan (); Ding, Xueting (); Song, Fengxiang (); Shen, Jie (); Lu, Yang (); Shan, Fei (); Zhang, Zhiyong (Fudan University)",Fudan University; University of Michigan; Chinese Center For Disease Control and Prevention,grid.8547.e; grid.214458.e; grid.198530.6,China; United States; China,Science and Technology Commission of Shanghai Municipality,1,1,,,11,https://erj.ersjournals.com/content/erj/early/2020/03/12/13993003.00407-2020.full.pdf,https://app.dimensions.ai/details/publication/pub.1125929139,1108 Medical Microbiology; 11 Medical and Health Sciences,
127,pub.1127158996,10.1016/j.athoracsur.2020.04.007,32353440,PMC7185911,Adult Cardiac Surgery and the COVID-19 Pandemic: Aggressive Infection Mitigation Strategies are Necessary in the Operating Room and Surgical Recovery,The Annals of Thoracic Surgery,,,2020-04,2020,,,,All OA; Gold,Article,"Engelman, Daniel T.; Lother, Sylvain; George, Isaac; Funk, Duane J.; Ailawadi, Gorav; Atluri, Pavan; Grant, Michael C.; Haft, Jonathan W.; Hassan, Ansar; Legare, Jean-Francois; Whitman, Glenn; Arora, Rakesh C.; Taskforce, Society of Thoracic Surgery COVID-19","Engelman, Daniel T. (Baystate Health)","Engelman, Daniel T. (Baystate Health); Lother, Sylvain (University of Manitoba); George, Isaac (NewYork–Presbyterian Hospital); Funk, Duane J. (University of Manitoba); Ailawadi, Gorav (University of Virginia); Atluri, Pavan (University of Pennsylvania); Grant, Michael C. (Johns Hopkins University); Haft, Jonathan W. (University of Michigan); Hassan, Ansar (Horizon Health Network); Legare, Jean-Francois (Horizon Health Network); Whitman, Glenn (Johns Hopkins University); Arora, Rakesh C. (University of Manitoba; St. Boniface General Hospital); Taskforce, Society of Thoracic Surgery COVID-19 (Baystate Health; University of Manitoba; NewYork–Presbyterian Hospital; University of Manitoba; University of Virginia; University of Pennsylvania; Johns Hopkins University; University of Michigan; Horizon Health Network; Johns Hopkins University; University of Manitoba; St. Boniface General Hospital)",Johns Hopkins University; NewYork–Presbyterian Hospital; Horizon Health Network; St. Boniface General Hospital; University of Michigan; University of Pennsylvania; University of Manitoba; University of Virginia; Baystate Health,grid.21107.35; grid.413734.6; grid.428748.5; grid.416356.3; grid.214458.e; grid.25879.31; grid.21613.37; grid.27755.32; grid.476946.e,United States; United States; Canada; Canada; United States; United States; Canada; United States; United States,,0,0,,,27,https://doi.org/10.1016/j.athoracsur.2020.04.007,https://app.dimensions.ai/details/publication/pub.1127158996,11 Medical and Health Sciences; 1103 Clinical Sciences,
79,pub.1125337871,10.1016/j.ijid.2020.02.058,32145465,PMC7102659,"A conceptual model for the outbreak of Coronavirus disease 2019 (COVID-19) in Wuhan, China with individual reaction and governmental action",International Journal of Infectious Diseases,,"Betacoronavirus; China; Coronavirus Infections; Disease Outbreaks; Government; Government Regulation; Humans; Influenza Pandemic, 1918-1919; Models, Biological; Pandemics; Pneumonia, Viral; Public Health; Quarantine; Travel; United Kingdom",2020-04,2020,93,,211-216,All OA; Gold,Article,"Lin, Qianying; Zhao, Shi; Gao, Daozhou; Lou, Yijun; Yang, Shu; Musa, Salihu S; Wang, Maggie H; Cai, Yongli; Wang, Weiming; Yang, Lin; He, Daihai","Wang, Weiming (Huaiyin Normal University)","Lin, Qianying (University of Michigan); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Gao, Daozhou (Shanghai Normal University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Shu (Chengdu University of Traditional Chinese Medicine); Musa, Salihu S (Hong Kong Polytechnic University); Wang, Maggie H (Chinese University of Hong Kong; Chinese University of Hong Kong); Cai, Yongli (Huaiyin Normal University); Wang, Weiming (Huaiyin Normal University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University)",Chengdu University of Traditional Chinese Medicine; Shanghai Normal University; University of Michigan; Chinese University of Hong Kong; Huaiyin Normal University; Hong Kong Polytechnic University,grid.411304.3; grid.412531.0; grid.214458.e; grid.10784.3a; grid.410738.9; grid.16890.36,China; China; United States; China; China; China,National Natural Science Foundation of China,16,16,,,107,https://doi.org/10.1016/j.ijid.2020.02.058,https://app.dimensions.ai/details/publication/pub.1125337871,11 Medical and Health Sciences; 1117 Public Health and Health Services; 0605 Microbiology; 1108 Medical Microbiology; 06 Biological Sciences,
68,pub.1126747123,10.1136/tsaco-2020-000481,32377571,PMC7199819,eClinic: increasing use of telehealth as a risk reduction strategy during the covid-19 pandemic,Trauma Surgery & Acute Care Open,,,2020-04,2020,5,1,e000481,All OA; Gold,Article,"Kemp, Michael T; Williams, Aaron M; Alam, Hasan B","Alam, Hasan B (University of Michigan)","Kemp, Michael T (University of Michigan); Williams, Aaron M (University of Michigan); Alam, Hasan B (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,3,https://tsaco.bmj.com/content/tsaco/5/1/e000481.full.pdf,https://app.dimensions.ai/details/publication/pub.1126747123,1117 Public Health and Health Services; 11 Medical and Health Sciences,
64,pub.1127243592,10.1016/j.ijid.2020.04.073,32360940,PMC7192091,Preliminary estimation of the novel coronavirus disease (COVID-19) cases in Iran: A reply to Sharifi,International Journal of Infectious Diseases,,,2020-04,2020,,,,All OA; Gold,Article,"Zhuang, Zian; Zhao, Shi; Lin, Qianying; Cao, Peihua; Lou, Yijun; Yang, Lin; He, Daihai","Yang, Lin (Hong Kong Polytechnic University)","Zhuang, Zian (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Cao, Peihua (Southern Medical University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University)",Chinese University of Hong Kong; University of Michigan; Hong Kong Polytechnic University; Southern Medical University,grid.10784.3a; grid.214458.e; grid.16890.36; grid.284723.8,China; United States; China; China,,0,0,,,,https://doi.org/10.1016/j.ijid.2020.04.073,https://app.dimensions.ai/details/publication/pub.1127243592,11 Medical and Health Sciences; 1117 Public Health and Health Services; 0605 Microbiology; 1108 Medical Microbiology; 06 Biological Sciences,
61,pub.1127175258,10.1016/j.jtho.2020.04.016,32360578,PMC7194660,Alternative Multidisciplinary Management Options for Locally Advanced Non-Small Cell Lung Cancer During the COVID-19 Global Pandemic,Journal of Thoracic Oncology,,,2020-04,2020,,,,All OA; Gold,Article,"Kumar, Sameera; Chmura, Steven; Robinson, Clifford; Lin, Steven H.; Gadgeel, Shirish M.; Donington, Jessica; Feliciano, Josephine; Stinchcombe, Thomas E.; Werner-Wasik, Maria; Edelman, Martin J.; Moghanaki, Drew","Kumar, Sameera (Temple University Health System)","Kumar, Sameera (Temple University Health System); Chmura, Steven (); Robinson, Clifford (Washington University in St. Louis); Lin, Steven H. (The University of Texas MD Anderson Cancer Center); Gadgeel, Shirish M. (University of Michigan); Donington, Jessica (University of Chicago); Feliciano, Josephine (Johns Hopkins University); Stinchcombe, Thomas E. (Duke University); Werner-Wasik, Maria (Thomas Jefferson University); Edelman, Martin J. (Temple University Health System); Moghanaki, Drew (Emory University)",University of Michigan; Duke University; Emory University; Washington University in St. Louis; Johns Hopkins University; Thomas Jefferson University; University of Chicago; The University of Texas MD Anderson Cancer Center; Temple University Health System,grid.214458.e; grid.26009.3d; grid.189967.8; grid.4367.6; grid.21107.35; grid.265008.9; grid.170205.1; grid.240145.6; grid.412530.1,United States; United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,17,https://doi.org/10.1016/j.jtho.2020.04.016,https://app.dimensions.ai/details/publication/pub.1127175258,11 Medical and Health Sciences; 1103 Clinical Sciences; 1112 Oncology and Carcinogenesis,3 Good Health and Well Being
