"About the data: Exported on Apr 29, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan. For more information, please see https://app.dimensions.ai/datasources. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
41,pub.1126009336,10.1016/j.adro.2020.03.010,32292839,PMC7118610,Prostate Cancer Radiotherapy Recommendations in Response to COVID-19,Advances in Radiation Oncology,,,2020-04,2020,,,,All OA; Gold,Article,"Zaorsky, Nicholas G.; Yu, James B.; McBride, Sean M.; Dess, Robert T.; Jackson, William C.; Mahal, Brandon A.; Chen, Ronald; Choudhury, Ananya; Henry, Ann; Syndikus, Isabel; Mitin, Timur; Tree, Alison; Kishan, Amar U.; Spratt, Daniel E.","Spratt, Daniel E. (University of Michigan)","Zaorsky, Nicholas G. (); Yu, James B. (); McBride, Sean M. (Memorial Sloan Kettering Cancer Center); Dess, Robert T. (University of Michigan); Jackson, William C. (University of Michigan); Mahal, Brandon A. (Dana-Farber Cancer Institute); Chen, Ronald (University of Kansas); Choudhury, Ananya (Christie Hospital NHS Foundation Trust); Henry, Ann (University of Leeds); Syndikus, Isabel (Clatterbridge Cancer Centre NHS Foundation Trust); Mitin, Timur (Oregon Health & Science University); Tree, Alison (Institute of Cancer Research); Kishan, Amar U. (University of California, Los Angeles); Spratt, Daniel E. (University of Michigan)","Institute of Cancer Research; Dana-Farber Cancer Institute; University of Kansas; Clatterbridge Cancer Centre NHS Foundation Trust; University of Leeds; Memorial Sloan Kettering Cancer Center; Christie Hospital NHS Foundation Trust; Oregon Health & Science University; University of Michigan; University of California, Los Angeles",grid.18886.3f; grid.65499.37; grid.266515.3; grid.418624.d; grid.9909.9; grid.51462.34; grid.412917.8; grid.5288.7; grid.214458.e; grid.19006.3e,United Kingdom; United States; United States; United Kingdom; United Kingdom; United States; United Kingdom; United States; United States; United States,National Institute for Health Research,5,5,,,74,https://doi.org/10.1016/j.adro.2020.03.010,https://app.dimensions.ai/details/publication/pub.1126009336,11 Medical and Health Sciences; 1112 Oncology and Carcinogenesis,
41,pub.1126700308,10.1136/annrheumdis-2020-217460,32295789,,Role of immunosuppressive therapy in rheumatic diseases concurrent with covid-19,Annals of the Rheumatic Diseases,,,2020-04-15,2020,,,annrheumdis-2020-217460,All OA; Gold,Article,"Lu, Chenyang; Li, Shasha; Liu, Yi","Liu, Yi ","Lu, Chenyang (); Li, Shasha (University of Michigan); Liu, Yi ()",University of Michigan,grid.214458.e,United States,,0,0,,,,https://ard.bmj.com/content/annrheumdis/early/2020/04/15/annrheumdis-2020-217460.full.pdf,https://app.dimensions.ai/details/publication/pub.1126700308,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences; 1107 Immunology,
39,pub.1125932538,10.2139/ssrn.3555247,,,"Epidemiological, Clinical, Radiological Characteristics and Outcomes of Medical Staff with COVID-19 in Wuhan, China: A Single-Centered, Retrospective Case Series Analysis",SSRN Electronic Journal,,,2020,2020,,,,"All OA; Green, Accepted & Submitted",Preprint,"Liu, Jie; Ouyang, Liu; Fu, Peng; Cao, Yukun; Yang, Dan; Han, Xiaoyu; Alwalid, Osamah; Wu, Hanping; Tao, Juan; Peng, Shuyi; Shi, Heshui; Yang, Fan; Zheng, Chuansheng",,"Liu, Jie (); Ouyang, Liu (); Fu, Peng (); Cao, Yukun (); Yang, Dan (); Han, Xiaoyu (); Alwalid, Osamah (); Wu, Hanping (University of Michigan); Tao, Juan (); Peng, Shuyi (); Shi, Heshui (); Yang, Fan (); Zheng, Chuansheng ()",University of Michigan,grid.214458.e,United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1125932538,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,
35,pub.1126699345,10.1016/j.amjsurg.2020.04.014,32312477,PMC7161516,Elective surgery in the time of COVID-19,The American Journal of Surgery,,,2020-04,2020,,,,All OA; Gold,Article,"Diaz, Adrian; Sarac, Benjamin A.; Schoenbrunner, Anna R.; Janis, Jeffrey E.; Pawlik, Timothy M.","Diaz, Adrian (University of Michigan; University of Michigan)","Diaz, Adrian (University of Michigan; University of Michigan); Sarac, Benjamin A. (The Ohio State University); Schoenbrunner, Anna R. (The Ohio State University Wexner Medical Center); Janis, Jeffrey E. (The Ohio State University Wexner Medical Center); Pawlik, Timothy M. ()",University of Michigan; The Ohio State University; The Ohio State University Wexner Medical Center,grid.214458.e; grid.261331.4; grid.412332.5,United States; United States; United States,,0,0,,,6,https://doi.org/10.1016/j.amjsurg.2020.04.014,https://app.dimensions.ai/details/publication/pub.1126699345,1117 Public Health and Health Services; 11 Medical and Health Sciences,
30,pub.1126925966,10.1172/jci.insight.138999,32329756,,Neutrophil extracellular traps in COVID-19.,JCI Insight,,,2020-04-24,2020,,,,Closed,Article,"Zuo, Yu; Yalavarthi, Srilakshmi; Shi, Hui; Gockman, Kelsey; Zuo, Melanie; Madison, Jacqueline A; Blair, Christopher N; Weber, Andrew; Barnes, Betsy J; Egeblad, Mikala; Woods, Robert J; Kanthi, Yogendra; Knight, Jason S",,"Zuo, Yu (University of Michigan); Yalavarthi, Srilakshmi (University of Michigan); Shi, Hui (University of Michigan); Gockman, Kelsey (University of Michigan); Zuo, Melanie (University of Michigan); Madison, Jacqueline A (University of Michigan); Blair, Christopher N (University of Michigan); Weber, Andrew (Northwell Health); Barnes, Betsy J (); Egeblad, Mikala (Cold Spring Harbor Laboratory); Woods, Robert J (University of Michigan); Kanthi, Yogendra (University of Michigan); Knight, Jason S (University of Michigan)",Northwell Health; Cold Spring Harbor Laboratory; University of Michigan,grid.416477.7; grid.225279.9; grid.214458.e,United States; United States; United States,,0,0,,,113,,https://app.dimensions.ai/details/publication/pub.1126925966,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
30,pub.1125637647,10.4269/ajtmh.20-0135,32162604,,How Is the World Responding to the 2019 Coronavirus Disease Compared with the 2014 West African Ebola Epidemic? The Importance of China as a Player in the Global Economy.,American Journal of Tropical Medicine and Hygiene,,,2020-03-11,2020,,,,All OA; Gold,Article,"Maffioli, Elisa M",,"Maffioli, Elisa M (University of Michigan)",University of Michigan,grid.214458.e,United States,,2,2,,,15,http://www.ajtmh.org/deliver/fulltext/10.4269/ajtmh.20-0135/tpmd200135.pdf?itemId=%2Fcontent%2Fjournals%2F10.4269%2Fajtmh.20-0135&mimeType=pdf&containerItemId=content/astmh,https://app.dimensions.ai/details/publication/pub.1125637647,11 Medical and Health Sciences,
29,pub.1126666956,10.1111/jgs.16490,32293023,,COVID‐19 Preparedness in Michigan Nursing Homes,Journal of the American Geriatrics Society,,,2020-04-15,2020,,,,All OA; Gold,Article,"Jones, Karen M.; Mantey, Julia; Mills, John P.; Montoya, Ana; Min, Lillian; Gibson, Kristen; Mody, Lona",,"Jones, Karen M. (University of Michigan); Mantey, Julia (University of Michigan); Mills, John P. (); Montoya, Ana (University of Michigan); Min, Lillian (University of Michigan); Gibson, Kristen (University of Michigan); Mody, Lona (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,43,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.16490,https://app.dimensions.ai/details/publication/pub.1126666956,11 Medical and Health Sciences,
29,pub.1126388658,10.1038/s41562-020-0872-3,32273583,,"When COVID-19 meets centralized, personalized power",Nature Human Behaviour,,,2020-04-09,2020,,,1-3,All OA; Gold,Article,"Ang, Yuen Yuen","Ang, Yuen Yuen (University of Michigan)","Ang, Yuen Yuen (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,63,https://www.nature.com/articles/s41562-020-0872-3.pdf,https://app.dimensions.ai/details/publication/pub.1126388658,1606 Political Science; 16 Studies in Human Society,
29,pub.1126670057,10.1177/0194599820919751,32286909,,COVID-19 Pandemic: What Every Otolaryngologist-Head and Neck Surgeon Needs to Know for Safe Airway Management.,Otolaryngology,,,2020-04-14,2020,,,194599820919751,Closed,Article,"Balakrishnan, Karthik; Schechtman, Samuel; Hogikyan, Norman D; Teoh, Anthony Y B; McGrath, Brendan; Brenner, Michael J",,"Balakrishnan, Karthik (Stanford University); Schechtman, Samuel (University of Michigan); Hogikyan, Norman D (University of Michigan); Teoh, Anthony Y B (); McGrath, Brendan (); Brenner, Michael J (University of Michigan)",Stanford University; University of Michigan,grid.168010.e; grid.214458.e,United States; United States,,5,5,,,2,,https://app.dimensions.ai/details/publication/pub.1126670057,1102 Cardiorespiratory Medicine and Haematology; 1117 Public Health and Health Services; 11 Medical and Health Sciences,
28,pub.1125662937,10.1016/j.ienj.2020.100848,32184067,,2020 year of the nurse and midwife: Meeting new challenges,International Emergency Nursing,,,2020-03,2020,49,,100848,All OA; Gold,Article,"Bell, Sue Anne; Brysiewicz, Petra","Bell, Sue Anne (University of Michigan)","Bell, Sue Anne (University of Michigan); Brysiewicz, Petra (University of KwaZulu-Natal)",University of KwaZulu-Natal; University of Michigan,grid.16463.36; grid.214458.e,South Africa; United States,,0,0,,,1,https://doi.org/10.1016/j.ienj.2020.100848,https://app.dimensions.ai/details/publication/pub.1125662937,1110 Nursing; 11 Medical and Health Sciences,
26,pub.1126637056,10.1111/jgs.16487,32282057,,"Why Am I, as a Geriatric Medicine Fellow with Symptoms, Unable to Get Tested for COVID‐19 While Politicians, Oil Executives, and NBA Players Are?",Journal of the American Geriatrics Society,,,2020-04-13,2020,,,,All OA; Gold,Article,"Dixon, Joseph",,"Dixon, Joseph (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,13,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.16487,https://app.dimensions.ai/details/publication/pub.1126637056,11 Medical and Health Sciences,
25,pub.1125952728,10.1101/2020.03.23.20041848,,,History of coronary heart disease increases the mortality rate of COVID-19 patients: a nested case-control study,medRxiv,,,2020-03-27,2020,,,2020.03.23.20041848,All OA; Gold,Article,"Gu, Tian; Chu, Qiao; Yu, Zhangsheng; Fa, Botao; Li, Anqi; Xu, Lei; Wu, Ruijun; He, Yaping",,"Gu, Tian (University of Michigan); Chu, Qiao (Shanghai Jiao Tong University); Yu, Zhangsheng (Shanghai Jiao Tong University); Fa, Botao (Shanghai Jiao Tong University); Li, Anqi (East China Normal University); Xu, Lei (Shanghai Jiao Tong University); Wu, Ruijun (East China Normal University); He, Yaping (Shanghai Jiao Tong University)",University of Michigan; East China Normal University; Shanghai Jiao Tong University,grid.214458.e; grid.22069.3f; grid.16821.3c,United States; China; China,,1,1,,,3,https://www.medrxiv.org/content/medrxiv/early/2020/04/03/2020.03.23.20041848.full.pdf,https://app.dimensions.ai/details/publication/pub.1125952728,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
24,pub.1124600101,10.1001/jama.2020.1490,32022836,,2019 Novel Coronavirus—Important Information for Clinicians,JAMA,,,2020-03-17,2020,323,11,1039-1040,All OA; Gold,Article,"del Rio, Carlos; Malani, Preeti N.","del Rio, Carlos (Emory University)","del Rio, Carlos (Emory University); Malani, Preeti N. (University of Michigan)",University of Michigan; Emory University,grid.214458.e; grid.189967.8,United States; United States,,26,26,,,1670,https://jamanetwork.com/journals/jama/articlepdf/2760782/jama_del_rio_2020_vp_200014.pdf,https://app.dimensions.ai/details/publication/pub.1124600101,11 Medical and Health Sciences,
24,pub.1125023166,10.1016/j.ijid.2020.02.025,32088339,PMC7130104,The basic reproduction number of novel coronavirus (2019-nCoV) estimation based on exponential growth in the early outbreak in China from 2019 to 2020: A reply to Dhungana,International Journal of Infectious Diseases,,,2020-02,2020,,,,All OA; Gold,Article,"Zhao, Shi; Lin, Qianyin; Ran, Jinjun; Musa, Salihu S; Yang, Guangpu; Wang, Weiming; Lou, Yijun; Gao, Daozhou; Yang, Lin; He, Daihai; Wang, Maggie H","Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong)","Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianyin (University of Michigan); Ran, Jinjun (University of Hong Kong); Musa, Salihu S (Hong Kong Polytechnic University); Yang, Guangpu (Chinese University of Hong Kong); Wang, Weiming (Huaiyin Normal University); Lou, Yijun (Hong Kong Polytechnic University); Gao, Daozhou (Shanghai Normal University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University); Wang, Maggie H (Chinese University of Hong Kong; Chinese University of Hong Kong)",University of Hong Kong; Shanghai Normal University; Chinese University of Hong Kong; Huaiyin Normal University; University of Michigan; Hong Kong Polytechnic University,grid.194645.b; grid.412531.0; grid.10784.3a; grid.410738.9; grid.214458.e; grid.16890.36,China; China; China; China; United States; China,,3,3,,,4,https://doi.org/10.1016/j.ijid.2020.02.025,https://app.dimensions.ai/details/publication/pub.1125023166,11 Medical and Health Sciences; 1117 Public Health and Health Services; 0605 Microbiology; 1108 Medical Microbiology; 06 Biological Sciences,
23,pub.1125953794,10.2139/ssrn.3562070,,,COVID-19 Evolves in Human Hosts,SSRN Electronic Journal,,,2020,2020,,,,"All OA; Green, Accepted & Submitted",Preprint,"Li, Yanni; Liu, Bing; Cui, Jiangtao; Wang, Zhi; Shen, Yulong; Xu, Yueshen; Yao, Kaicheng; Guan, Yuanfang",,"Li, Yanni (Xidian University); Liu, Bing (Peking University); Cui, Jiangtao (Xidian University); Wang, Zhi (Xidian University); Shen, Yulong (Xidian University); Xu, Yueshen (Xidian University); Yao, Kaicheng (Xidian University); Guan, Yuanfang (University of Michigan)",University of Michigan; Peking University; Xidian University,grid.214458.e; grid.11135.37; grid.440736.2,United States; China; China,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1125953794,1108 Medical Microbiology; 11 Medical and Health Sciences,3 Good Health and Well Being
23,pub.1126829070,10.1101/2020.04.15.20066688,,,Variation in Aerosol Production Across Oxygen Delivery Devices in Spontaneously Breathing Human Subjects,medRxiv,,,2020-04-20,2020,,,2020.04.15.20066688,All OA; Gold,Article,"Iwashyna, Theodore John; Boehman, Andre; Capelcelatro, Jesse; Cohn, Amy M; Cooke, James M; Costa, Deena Kelly; Eakin, Richard M; Prescott, Hallie C; Woolridge, Margaret S",,"Iwashyna, Theodore John (University of Michigan); Boehman, Andre (University of Michigan); Capelcelatro, Jesse (University of Michigan); Cohn, Amy M (University of Michigan); Cooke, James M (University of Michigan); Costa, Deena Kelly (University of Michigan); Eakin, Richard M (University of Michigan); Prescott, Hallie C (University of Michigan); Woolridge, Margaret S (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,296,https://www.medrxiv.org/content/medrxiv/early/2020/04/20/2020.04.15.20066688.full.pdf,https://app.dimensions.ai/details/publication/pub.1126829070,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,
21,pub.1126666682,10.1056/nejmp2007781,32289215,,Not Dying Alone — Modern Compassionate Care in the Covid-19 Pandemic,New England Journal of Medicine,,,2020-04-14,2020,,,,All OA; Gold,Article,"Wakam, Glenn K; Montgomery, John R; Biesterveld, Ben E; Brown, Craig S",,"Wakam, Glenn K (University of Michigan); Montgomery, John R (University of Michigan); Biesterveld, Ben E (University of Michigan); Brown, Craig S (University of Michigan)",University of Michigan,grid.214458.e,United States,,1,1,,,673,https://doi.org/10.1056/nejmp2007781,https://app.dimensions.ai/details/publication/pub.1126666682,11 Medical and Health Sciences,
19,pub.1126671041,10.1128/msystems.00297-20,32291351,PMC7159901,Repurposing Didanosine as a Potential Treatment for COVID-19 Using Single-Cell RNA Sequencing Data.,mSystems,,,2020-04-14,2020,5,2,,All OA; Gold,Article,"Alakwaa, Fadhl M",,"Alakwaa, Fadhl M (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,1,https://msystems.asm.org/content/msys/5/2/e00297-20.full.pdf,https://app.dimensions.ai/details/publication/pub.1126671041,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
18,pub.1126695505,10.1111/jth.14816,32298045,,COVID‐19: 2020 a year in turmoil,Journal of Thrombosis and Haemostasis,,,2020-04-16,2020,,,,All OA; Gold,Article,"Lillicrap, David; Morrissey, James H.",,"Lillicrap, David (Queen's University); Morrissey, James H. (University of Michigan)",University of Michigan; Queen's University,grid.214458.e; grid.410356.5,United States; Canada,,0,0,,,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jth.14816,https://app.dimensions.ai/details/publication/pub.1126695505,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences; 1103 Clinical Sciences,
17,pub.1126671524,10.1186/s13063-020-04304-3,32293511,PMC7156793,COVID-19 randomised trial protocols: rapid publication without barriers,Trials,,"Abstracting and Indexing; Access to Information; Betacoronavirus; Coronavirus Infections; Disclosure; Editorial Policies; Humans; Pandemics; Pneumonia, Viral; Randomized Controlled Trials as Topic; Time Factors",2020-12,2020,21,1,327,All OA; Gold,Article,"Treweek, Shaun; Jüni, Peter; Li, Tianjing; Collin, Jonathan; Briel, Matthias; Chan, An-Wen; Hemming, Karla; Meurer, William J.; Sydes, Matthew R.; Grimshaw, Jeremy M.","Treweek, Shaun (University of Aberdeen)","Treweek, Shaun (University of Aberdeen); Jüni, Peter (University of Toronto); Li, Tianjing (University of Colorado Denver); Collin, Jonathan (BioMed Central (United Kingdom)); Briel, Matthias (University of Basel); Chan, An-Wen (University of Toronto); Hemming, Karla (University of Birmingham); Meurer, William J. (University of Michigan); Sydes, Matthew R. (University College London); Grimshaw, Jeremy M. (Ottawa Hospital)",University of Michigan; BioMed Central (United Kingdom); University of Basel; University of Aberdeen; University of Toronto; University College London; University of Colorado Denver; University of Birmingham; Ottawa Hospital,grid.214458.e; grid.431362.1; grid.6612.3; grid.7107.1; grid.17063.33; grid.83440.3b; grid.241116.1; grid.6572.6; grid.412687.e,United States; United Kingdom; Switzerland; United Kingdom; Canada; United Kingdom; United States; United Kingdom; Canada,,0,0,,,50,http://dx.doi.org/10.1186/s13063-020-04304-3,https://app.dimensions.ai/details/publication/pub.1126671524,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences; 1103 Clinical Sciences,
17,pub.1126669623,10.1177/0194599820920850,32284004,,Navigating the Ethics of COVID-19 in Otolaryngology.,Otolaryngology,,,2020-04-14,2020,,,194599820920850,Closed,Article,"Shuman, Andrew G",,"Shuman, Andrew G (University of Michigan; University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1126669623,1117 Public Health and Health Services; 11 Medical and Health Sciences,
17,pub.1126662670,10.1101/2020.04.09.20059626,,,Neutrophil extracellular traps (NETs) as markers of disease severity in COVID-19,medRxiv,,,2020-04-14,2020,,,2020.04.09.20059626,All OA; Gold,Article,"Zuo, Yu; Yalavarthi, Srilakshmi; Shi, Hui; Gockman, Kelsey; Zuo, Melanie; Madison, Jacqueline A.; Blair, Christopher; Weber, Andrew; Barnes, Betsy J.; Egeblad, Mikala; Woods, Robert J.; Kanthi, Yogendra; Knight, Jason S.",,"Zuo, Yu (University of Michigan); Yalavarthi, Srilakshmi (University of Michigan); Shi, Hui (University of Michigan); Gockman, Kelsey (University of Michigan); Zuo, Melanie (University of Michigan); Madison, Jacqueline A. (University of Michigan); Blair, Christopher (University of Michigan); Weber, Andrew (Northwell Health); Barnes, Betsy J. (); Egeblad, Mikala (Cold Spring Harbor Laboratory); Woods, Robert J. (University of Michigan); Kanthi, Yogendra (University of Michigan); Knight, Jason S. (University of Michigan)",University of Michigan; Cold Spring Harbor Laboratory; Northwell Health,grid.214458.e; grid.225279.9; grid.416477.7,United States; United States; United States,,0,0,,,52,https://www.medrxiv.org/content/medrxiv/early/2020/04/14/2020.04.09.20059626.full.pdf,https://app.dimensions.ai/details/publication/pub.1126662670,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,
16,pub.1126809289,10.1101/2020.04.15.20067256,,,"Predictions, role of interventions and effects of a historic national lockdown in India's response to the COVID-19 pandemic: data science call to arms",medRxiv,,,2020-04-18,2020,,,2020.04.15.20067256,All OA; Gold,Article,"Ray, Debashree; Salvatore, Maxwell; Bhattacharyya, Rupam; Wang, Lili; Mohammed, Shariq; Purkayastha, Soumik; Halder, Aritra; Rix, Alexander; Barker, Daniel; Kleinsasser, Michael; Zhou, Yiwang; Song, Peter; Bose, Debraj; Banerjee, Mousumi; Baladandayuthapani, Veerabhadran; Ghosh, Parikshit; Mukherjee, Bhramar",,"Ray, Debashree (Johns Hopkins University); Salvatore, Maxwell (University of Michigan); Bhattacharyya, Rupam (University of Michigan); Wang, Lili (University of Michigan); Mohammed, Shariq (University of Michigan); Purkayastha, Soumik (University of Michigan); Halder, Aritra (University of Connecticut); Rix, Alexander (University of Michigan); Barker, Daniel (University of Michigan); Kleinsasser, Michael (University of Michigan); Zhou, Yiwang (University of Michigan); Song, Peter (University of Michigan); Bose, Debraj (University of Michigan); Banerjee, Mousumi (University of Michigan); Baladandayuthapani, Veerabhadran (University of Michigan); Ghosh, Parikshit (); Mukherjee, Bhramar (University of Michigan)",University of Connecticut; Johns Hopkins University; University of Michigan,grid.63054.34; grid.21107.35; grid.214458.e,United States; United States; United States,,0,0,,,18,https://www.medrxiv.org/content/medrxiv/early/2020/04/18/2020.04.15.20067256.full.pdf,https://app.dimensions.ai/details/publication/pub.1126809289,1117 Public Health and Health Services; 11 Medical and Health Sciences,
15,pub.1126682284,10.1093/crocol/otaa026,,,The Risk of SARS-CoV-2 in Immunosuppressed IBD Patients,Crohn's & Colitis 360,,,2020-04-01,2020,2,2,,All OA; Gold,Article,"Higgins, Peter D R; Ng, Siew; Danese, Silvio; Rao, Krishna",,"Higgins, Peter D R (University of Michigan); Ng, Siew (Chinese University of Hong Kong); Danese, Silvio (Humanitas University); Rao, Krishna (University of Michigan)",University of Michigan; Humanitas University; Chinese University of Hong Kong,grid.214458.e; grid.452490.e; grid.10784.3a,United States; Italy; China,National Institute of Diabetes and Digestive and Kidney Diseases,0,0,,,21,https://academic.oup.com/crohnscolitis360/article-pdf/doi/10.1093/crocol/otaa026/33050108/otaa026.pdf,https://app.dimensions.ai/details/publication/pub.1126682284,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
15,pub.1126935525,10.2807/1560-7917.es.2020.25.16.2000421,,,"Serological assays for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), March 2020",Eurosurveillance,,,2020-04-23,2020,25,16,,Closed,Article,"Perera, Ranawaka APM; Mok, Chris KP; Tsang, Owen TY; Lv, Huibin; Ko, Ronald LW; Wu, Nicholas C; Yuan, Meng; Leung, Wai Shing; Chan, Jacky MC; Chik, Thomas SH; Choi, Chris YC; Leung, Kathy; Chan, Kin Ho; Chan, Karl CK; Li, Ka-Chi; Wu, Joseph T; Wilson, Ian A; Monto, Arnold S; Poon, Leo LM; Peiris, Malik",,"Perera, Ranawaka APM (University of Hong Kong); Mok, Chris KP (University of Hong Kong); Tsang, Owen TY (Princess Margaret Hospital); Lv, Huibin (University of Hong Kong); Ko, Ronald LW (University of Hong Kong); Wu, Nicholas C (Scripps Research Institute); Yuan, Meng (Scripps Research Institute); Leung, Wai Shing (Princess Margaret Hospital); Chan, Jacky MC (Princess Margaret Hospital); Chik, Thomas SH (Princess Margaret Hospital); Choi, Chris YC (Princess Margaret Hospital); Leung, Kathy (University of Hong Kong); Chan, Kin Ho (University of Hong Kong); Chan, Karl CK (University of Hong Kong); Li, Ka-Chi (University of Hong Kong); Wu, Joseph T (University of Hong Kong); Wilson, Ian A (Scripps Research Institute; Scripps Research Institute); Monto, Arnold S (University of Michigan); Poon, Leo LM (University of Hong Kong); Peiris, Malik (University of Hong Kong; University of Hong Kong)",University of Hong Kong; University of Michigan; Scripps Research Institute; Princess Margaret Hospital,grid.194645.b; grid.214458.e; grid.214007.0; grid.415229.9,China; United States; United States; China,,0,0,,,17,,https://app.dimensions.ai/details/publication/pub.1126935525,11 Medical and Health Sciences; 1117 Public Health and Health Services; 0605 Microbiology; 1199 Other Medical and Health Sciences; 06 Biological Sciences,
14,pub.1126656067,10.1016/j.athoracsur.2020.04.001,32302660,,COVID-19: Crisis Management in Congenital Heart Surgery,The Annals of Thoracic Surgery,,,2020-04,2020,,,,All OA; Gold,Article,"Stephens, Elizabeth H.; Dearani, Joseph A.; Guleserian, Kristine J.; Overman, David M.; Tweddell, James S.; Backer, Carl L.; Romano, Jennifer C.; Bacha, Emile","Dearani, Joseph A. (Mayo Clinic)","Stephens, Elizabeth H. (Mayo Clinic); Dearani, Joseph A. (Mayo Clinic); Guleserian, Kristine J. (Medical City Children's Hospital); Overman, David M. (); Tweddell, James S. (University of Cincinnati); Backer, Carl L. (Lurie Children's Hospital); Romano, Jennifer C. (University of Michigan); Bacha, Emile (Columbia University)",Medical City Children's Hospital; Columbia University; University of Cincinnati; University of Michigan; Mayo Clinic; Lurie Children's Hospital,grid.414873.d; grid.21729.3f; grid.24827.3b; grid.214458.e; grid.66875.3a; grid.413808.6,United States; United States; United States; United States; United States; United States,,0,0,,,14,https://doi.org/10.1016/j.athoracsur.2020.04.001,https://app.dimensions.ai/details/publication/pub.1126656067,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences; 1103 Clinical Sciences,
14,pub.1126823931,10.1007/s11606-020-05847-6,32314133,PMC7170536,Hey Doctor! Did You Wash Your Smartphone?,Journal of General Internal Medicine,,,2020-04-20,2020,,,1-2,All OA; Gold,Article,"Brown, Craig S.; Biesterveld, Ben E.; Waits, Seth A.","Brown, Craig S. (University of Michigan)","Brown, Craig S. (University of Michigan); Biesterveld, Ben E. (University of Michigan); Waits, Seth A. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,3,https://link.springer.com/content/pdf/10.1007/s11606-020-05847-6.pdf,https://app.dimensions.ai/details/publication/pub.1126823931,11 Medical and Health Sciences; 1103 Clinical Sciences,
14,pub.1126567208,10.1097/acm.0000000000003402,32282372,,Innovation in Response to the COVID-19 Pandemic Crisis.,Academic Medicine,,,2020-04,2020,,,1,All OA; Gold,Article,"Woolliscroft, James O",,"Woolliscroft, James O (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,10,https://journals.lww.com/academicmedicine/Abstract/9000/Innovation_in_Response_to_the_COVID_19_Pandemic.97219.aspx,https://app.dimensions.ai/details/publication/pub.1126567208,1303 Specialist Studies In Education; 13 Education,
14,pub.1126747123,10.1136/tsaco-2020-000481,,,eClinic: increasing use of telehealth as a risk reduction strategy during the covid-19 pandemic,Trauma Surgery & Acute Care Open,,,2020-04,2020,5,1,e000481,All OA; Gold,Article,"Kemp, Michael T; Williams, Aaron M; Alam, Hasan B","Alam, Hasan B (University of Michigan)","Kemp, Michael T (University of Michigan); Williams, Aaron M (University of Michigan); Alam, Hasan B (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,3,https://tsaco.bmj.com/content/tsaco/5/1/e000481.full.pdf,https://app.dimensions.ai/details/publication/pub.1126747123,1117 Public Health and Health Services; 11 Medical and Health Sciences,
